,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
32,ERRORABC123!?,8,ERRORABC123!?,8,6,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,12,11,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
33,B,5,ERRORABC123!?,7,7,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,4,ERRORABC123!?,8,6,ERRORABC123!?,ERRORABC123!?,8,7
34,ERRORABC123!?,6,9,9,ERRORABC123!?,6,5,6,3,5,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,2,7
35,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,6,ERRORABC123!?,8,6,5,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8
36,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,7,7,8,ERRORABC123!?,7,6,ERRORABC123!?,3,8,3,ERRORABC123!?
37,ERRORABC123!?,3,ERRORABC123!?,4,4,ERRORABC123!?,4,14,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,8
38,ERRORABC123!?,4,9,5,6,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,3,7,5,11,ERRORABC123!?,8,5,ERRORABC123!?
39,ERRORABC123!?,3,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,6,10,7,6,ERRORABC123!?,0,ERRORABC123!?,7,ERRORABC123!?
40,ERRORABC123!?,5,ERRORABC123!?,8,8,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
41,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,8,8,8,9,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
42,ERRORABC123!?,ERRORABC123!?,6,7,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,8,11,3,7,3,8,4,9
43,ERRORABC123!?,4,5,5,8,ERRORABC123!?,7,6,8,8,ERRORABC123!?,6,10,ERRORABC123!?,8,ERRORABC123!?,11
44,V,7,9,ERRORABC123!?,5,2,ERRORABC123!?,10,4,5,ERRORABC123!?,10,5,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
45,ERRORABC123!?,4,ERRORABC123!?,5,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
46,W,ERRORABC123!?,ERRORABC123!?,6,7,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,7,9,8,ERRORABC123!?,8,ERRORABC123!?,8
47,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,1,7,ERRORABC123!?,ERRORABC123!?,6,7,5,ERRORABC123!?,ERRORABC123!?,9,3,9
48,ERRORABC123!?,8,ERRORABC123!?,8,6,ERRORABC123!?,ERRORABC123!?,7,3,ERRORABC123!?,8,4,ERRORABC123!?,6,6,ERRORABC123!?,ERRORABC123!?
49,S,3,9,4,ERRORABC123!?,2,7,ERRORABC123!?,6,10,5,6,ERRORABC123!?,ERRORABC123!?,9,9,ERRORABC123!?
50,ERRORABC123!?,ERRORABC123!?,11,9,8,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3
51,ERRORABC123!?,3,ERRORABC123!?,3,4,ERRORABC123!?,1,0,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
52,Y,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?
53,ERRORABC123!?,4,5,6,ERRORABC123!?,5,8,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,5
54,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,8
55,Q,ERRORABC123!?,9,7,ERRORABC123!?,7,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,6,8
56,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8
57,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,6,6,6,3,ERRORABC123!?,ERRORABC123!?,8
58,C,6,10,4,5,2,ERRORABC123!?,ERRORABC123!?,6,6,11,ERRORABC123!?,ERRORABC123!?,2,9,5,9
59,L,5,ERRORABC123!?,6,ERRORABC123!?,5,9,3,ERRORABC123!?,6,9,2,9,2,5,ERRORABC123!?,9
60,N,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,13,2,ERRORABC123!?,6,ERRORABC123!?,5,8,ERRORABC123!?,8
61,ERRORABC123!?,2,3,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,9,4,6,11,9,11,1,9,2,ERRORABC123!?
62,E,6,9,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,10,ERRORABC123!?,10,ERRORABC123!?,9,7,ERRORABC123!?
63,X,4,9,5,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,6,9,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?
64,ERRORABC123!?,ERRORABC123!?,3,4,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,5,6,ERRORABC123!?,6,8,ERRORABC123!?,8,3,ERRORABC123!?
65,L,ERRORABC123!?,3,ERRORABC123!?,4,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,0,0,6,ERRORABC123!?,8,0,ERRORABC123!?
66,H,ERRORABC123!?,5,ERRORABC123!?,4,ERRORABC123!?,7,8,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?
67,E,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,7,ERRORABC123!?,6,ERRORABC123!?,2,ERRORABC123!?,5,ERRORABC123!?
68,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,6,ERRORABC123!?,6,6,ERRORABC123!?,7,ERRORABC123!?,7,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
69,H,ERRORABC123!?,12,ERRORABC123!?,6,4,ERRORABC123!?,8,ERRORABC123!?,5,ERRORABC123!?,4,ERRORABC123!?,6,9,ERRORABC123!?,ERRORABC123!?
70,ERRORABC123!?,5,ERRORABC123!?,5,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,6,10,6,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?
71,ERRORABC123!?,ERRORABC123!?,8,5,ERRORABC123!?,3,8,7,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,9,3,ERRORABC123!?,5,ERRORABC123!?
72,Q,4,6,6,4,ERRORABC123!?,8,5,6,4,6,7,ERRORABC123!?,ERRORABC123!?,7,5,ERRORABC123!?
73,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,13,3,11,ERRORABC123!?,6,0,ERRORABC123!?
74,J,4,7,ERRORABC123!?,5,2,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,14,ERRORABC123!?,ERRORABC123!?,0,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
75,D,4,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,7,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,5,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?
76,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,5,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
77,M,4,5,7,4,ERRORABC123!?,ERRORABC123!?,6,3,4,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,5,2,ERRORABC123!?
78,A,3,7,5,ERRORABC123!?,3,12,ERRORABC123!?,ERRORABC123!?,2,10,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
79,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,4,7,7,7,ERRORABC123!?,9,2,ERRORABC123!?
80,ERRORABC123!?,6,ERRORABC123!?,9,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,5,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,3,7
81,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,4,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,8
82,C,ERRORABC123!?,12,5,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,4,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,10
83,ERRORABC123!?,ERRORABC123!?,10,8,8,7,ERRORABC123!?,5,ERRORABC123!?,5,7,6,ERRORABC123!?,ERRORABC123!?,9,8,ERRORABC123!?
84,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,1,1,5,ERRORABC123!?,3,3,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,8
85,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,2,9,ERRORABC123!?,3,2,ERRORABC123!?,9,7,ERRORABC123!?,11,ERRORABC123!?,ERRORABC123!?
86,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,8,7,8,5,ERRORABC123!?,4,7
87,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,5,ERRORABC123!?,7,6,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3
88,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,5,ERRORABC123!?,4,7,3,5,10,ERRORABC123!?,11,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
89,ERRORABC123!?,4,8,5,6,4,7,7,ERRORABC123!?,8,11,8,ERRORABC123!?,ERRORABC123!?,9,5,7
90,ERRORABC123!?,6,11,ERRORABC123!?,8,9,5,8,3,ERRORABC123!?,8,8,9,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?
91,Y,ERRORABC123!?,ERRORABC123!?,8,7,4,3,10,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,1,11,3,5
92,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,6,3,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,8,9,0,ERRORABC123!?
93,ERRORABC123!?,6,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,5,6,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?
94,ERRORABC123!?,4,4,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
95,H,ERRORABC123!?,8,ERRORABC123!?,6,5,7,ERRORABC123!?,8,5,ERRORABC123!?,5,6,3,ERRORABC123!?,7,11
96,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,3,ERRORABC123!?,ERRORABC123!?,8
97,N,ERRORABC123!?,8,5,ERRORABC123!?,4,7,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,4,6,3,7,ERRORABC123!?,8
98,H,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,1,7,7,8,3,8,ERRORABC123!?,8
99,ERRORABC123!?,7,ERRORABC123!?,8,9,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?
100,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,10,0,3,7,ERRORABC123!?,ERRORABC123!?,1,11,ERRORABC123!?,ERRORABC123!?
101,S,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,4,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,8,ERRORABC123!?,5
102,ERRORABC123!?,5,9,6,ERRORABC123!?,5,7,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,6,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
103,T,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,7,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?,11,1,7
104,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,2,1,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,13,ERRORABC123!?,9,ERRORABC123!?,7
105,V,4,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,14,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,8
106,ERRORABC123!?,5,8,ERRORABC123!?,ERRORABC123!?,3,6,12,4,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
107,ERRORABC123!?,7,12,6,6,3,ERRORABC123!?,8,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,3,7
108,D,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,7,5,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
109,ERRORABC123!?,2,1,ERRORABC123!?,1,1,ERRORABC123!?,8,4,ERRORABC123!?,7,8,8,ERRORABC123!?,10,0,8
110,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,13,6,ERRORABC123!?,0,ERRORABC123!?,1,ERRORABC123!?
111,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,6,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,7,ERRORABC123!?
112,ERRORABC123!?,6,ERRORABC123!?,8,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,7,3,2,ERRORABC123!?,2,ERRORABC123!?
113,I,ERRORABC123!?,9,ERRORABC123!?,7,3,7,7,0,7,ERRORABC123!?,6,8,0,8,1,ERRORABC123!?
114,H,ERRORABC123!?,10,7,ERRORABC123!?,8,ERRORABC123!?,7,6,ERRORABC123!?,7,6,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?
115,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,7,5,13,5,7,ERRORABC123!?,7,ERRORABC123!?,9,ERRORABC123!?,8
116,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,7,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,10,3,ERRORABC123!?
117,F,ERRORABC123!?,9,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,7,8,5,10,ERRORABC123!?,ERRORABC123!?
118,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,6,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,7
119,ERRORABC123!?,3,7,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,7
120,X,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,10,5,2,8,ERRORABC123!?,1,ERRORABC123!?,3,7,3,10
121,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,3,ERRORABC123!?,10,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
122,R,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,10,6,ERRORABC123!?,5,10,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
123,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,5,5,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,8,5,10
124,ERRORABC123!?,ERRORABC123!?,9,7,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,10,ERRORABC123!?,6,ERRORABC123!?,7,ERRORABC123!?,8
125,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,4,2,5,8,6,ERRORABC123!?,9,8,ERRORABC123!?,3,ERRORABC123!?,2,5
126,J,4,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?
127,F,3,7,4,5,ERRORABC123!?,ERRORABC123!?,11,4,ERRORABC123!?,11,11,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,7
128,ERRORABC123!?,ERRORABC123!?,8,9,6,ERRORABC123!?,11,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,3,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
129,H,ERRORABC123!?,1,ERRORABC123!?,1,1,7,ERRORABC123!?,12,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,8,0,ERRORABC123!?
130,ERRORABC123!?,2,1,4,2,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,2,8,2,ERRORABC123!?,2,7
131,O,5,ERRORABC123!?,ERRORABC123!?,5,3,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,9,5,9,4,8
132,ERRORABC123!?,1,0,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,7,5,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,0,8,6,ERRORABC123!?
