id,start,end,event,size,state
49,3186,-9999999,1,55,1
49,32222,35088,1,59,
49,35088,36867,1,60,
49,36867,85445,0,62,1
49,85445,105660,0,62,1
49,105660,113333,1,62,1
49,113333,276573,0,62,1
50,0,122056,1,36,0
50,122056,163760,0,45,1
51,0,6230,1,53,0
51,6230,493873,1,53,1
-9999999,493873,570074,1,53,
51,570074,570141,1,53,1
51,570141,696433,1,55,1
51,696433,-9999999,0,50,1
51,1338413,1717379,1,36,1
51,1717379,-9999999,-9999999,36,1
52,0,-9999999,1,83,0
52,122056,163760,0,94,1
53,0,6230,1,-9999999,0
-9999999,6230,-9999999,1,-9999999,1
53,97361,333560,1,117,1
53,333560,696434,1,116,1
53,696434,1338414,0,-9999999,1
53,1338414,1717380,1,83,1
53,-9999999,1802721,0,83,1
54,-9999999,163760,0,-9999999,0
55,0,-9999999,1,30,
55,97362,333561,1,35,1
55,333561,493874,1,35,1
-9999999,493874,550139,-9999999,36,1
-9999999,550139,550201,1,30,1
55,550201,554191,1,31,1
55,554191,1338413,0,30,1
55,1338413,1717379,1,30,1
-9999999,1717379,-9999999,0,30,1
56,0,2791,-9999999,166,
56,2791,3192,1,218,0
56,3192,8338,1,199,1
56,8338,9920,0,200,1
56,9920,11451,0,214,1
56,-9999999,-9999999,-9999999,222,1
56,292179,292216,0,-9999999,1
56,292216,1404050,0,250,1
57,-9999999,1070211,0,17,0
-9999999,0,743530,1,13,0
-9999999,743530,1024782,0,13,1
256,1024782,-9999999,0,13,1
257,0,-9999999,1,13,0
257,646021,1024842,-9999999,13,1
257,1024842,1109527,1,13,1
257,1109527,1495161,-9999999,13,1
257,-9999999,-9999999,0,13,1
-9999999,0,121,0,11,0
259,0,84237,0,-9999999,0
-9999999,0,30452,1,46,0
260,30452,505494,1,46,1
260,505494,917149,0,46,1
260,917149,1451666,0,45,1
261,0,36957,1,40,0
261,-9999999,121194,0,40,1
262,0,30265,1,40,0
262,30265,1451481,0,40,1
881,0,1185,0,213,0
881,1185,8109,0,-9999999,0
881,8109,29985,1,362,0
881,29985,31296,0,405,1
881,31296,218717,1,424,1
881,218717,245914,1,534,1
881,245914,262596,1,552,1
881,262596,262983,0,551,
881,262983,666343,0,551,1
882,0,129904,0,221,0
58,0,1855080,0,15,0
59,0,1560958,0,15,0
884,0,629213,0,126,0
883,0,30092,1,46,0
883,30092,629213,0,104,1
885,0,17436,0,47,0
886,-9999999,17436,0,20,0
887,0,5848,0,326,0
887,5848,256445,0,265,0
60,0,1478938,0,-9999999,0
263,0,1413388,0,33,
264,0,1413388,0,10,0
265,0,1051781,1,164,0
265,1051781,1190996,1,155,1
265,1190996,1413387,0,155,1
61,0,185535,-9999999,175,0
61,185535,185645,1,175,0
61,185645,318159,0,175,1
61,318159,-9999999,1,175,1
61,809299,-9999999,-9999999,175,1
61,901024,919410,0,179,1
62,0,185535,0,175,0
62,185535,185645,1,175,0
62,185645,318159,0,175,1
62,318159,809299,1,175,1
62,809299,914987,1,175,1
62,914987,1192420,1,179,1
-9999999,1192420,1212757,0,213,1
62,1212757,1713458,1,217,1
62,1713458,1773726,1,217,1
62,1773726,1869027,0,201,1
63,0,998174,0,25,0
64,0,1700651,0,25,0
65,0,747640,0,81,0
66,0,1450117,0,81,0
67,0,1777032,0,118,0
-9999999,0,70667,0,674,
-9999999,70667,356461,0,655,
68,356461,795561,0,678,
68,795561,-9999999,0,731,0
69,0,1420571,-9999999,193,
70,0,1478938,0,-9999999,0
71,0,114602,1,388,0
71,114602,1923842,0,388,
72,0,6265,0,-9999999,0
72,6265,93217,0,1247,0
72,93217,-9999999,0,1268,0
72,486132,1471017,0,1268,0
73,-9999999,1632973,0,4,0
-9999999,0,1622698,0,44,0
75,0,1632973,0,51,0
-9999999,0,2465,0,1026,0
76,2465,50381,0,34,0
76,50381,1864629,0,37,
77,0,128215,1,25,0
77,128215,304685,0,25,
77,304685,1937454,0,27,1
-9999999,0,6526,1,1132,0
78,6526,24741,1,1193,1
-9999999,24741,74646,1,1206,1
78,74646,81123,0,1243,1
78,81123,468025,1,1238,1
78,468025,1883885,0,1215,1
79,0,292520,0,95,0
79,-9999999,348204,1,95,0
79,348204,364330,-9999999,96,1
79,364330,1225364,1,97,1
79,1225364,1925288,0,97,1
80,0,1415860,0,31,0
81,-9999999,54520,1,65,0
81,54520,589327,0,65,1
82,0,537,0,47,0
83,0,1368,0,9,0
84,0,110,1,74,0
84,110,-9999999,1,74,1
84,229285,715489,1,74,1
84,715489,733875,-9999999,84,1
85,0,110,1,-9999999,0
85,110,229285,1,74,1
85,229285,729453,-9999999,74,1
85,729453,1006886,1,84,1
85,-9999999,1683494,0,-9999999,1
86,0,110,1,193,0
86,110,623764,1,193,1
86,623764,715489,1,193,1
86,715489,733875,0,189,1
87,0,110,1,193,0
87,110,623764,1,193,
87,-9999999,729452,1,193,1
87,729452,1006885,1,189,1
87,1006885,1683493,0,189,
88,0,1201096,0,26,0
89,0,1201096,0,11,0
90,0,1855080,0,23,0
91,0,1560958,0,23,0
92,0,1837,0,35,
92,-9999999,368513,0,36,0
93,0,13779,0,751,0
93,13779,31696,1,752,0
93,31696,40082,0,755,1
93,40082,-9999999,1,765,
93,73428,119385,0,968,1
93,119385,386725,0,943,1
94,0,267340,0,7,0
95,-9999999,747640,0,24,
96,0,1312362,0,24,0
97,0,118934,0,33,0
98,0,321111,0,9,0
99,0,110,1,60,0
99,-9999999,715489,1,-9999999,1
99,715489,733875,0,56,1
100,0,110,1,60,0
100,110,729453,1,60,1
100,729453,1006886,1,56,1
100,1006886,1683494,0,61,1
101,0,277805,0,-9999999,0
102,0,439358,0,148,0
109,0,265350,0,371,0
109,265350,-9999999,1,377,
109,327081,-9999999,1,490,1
109,1198194,1898118,0,493,1
110,0,230658,1,403,0
110,230658,409746,1,403,1
110,409746,427209,1,403,1
110,427209,998172,0,403,
111,0,230658,1,403,0
111,230658,409746,1,403,1
111,409746,427209,1,403,1
111,427209,1700649,0,403,1
112,0,125463,0,246,0
112,125463,427211,1,246,0
112,427211,553454,-9999999,246,1
112,553454,998174,0,250,1
113,0,125463,0,246,0
113,125463,427211,1,246,0
113,-9999999,553454,0,246,1
113,553454,1066168,0,250,1
-9999999,1066168,1066173,0,251,1
113,-9999999,1186954,1,250,1
113,1186954,1224166,1,248,1
113,1224166,1420642,1,246,1
113,1420642,1562881,1,245,1
-9999999,1562881,1562900,1,246,1
113,1562900,1700648,0,242,1
266,0,1003009,0,91,0
266,1003009,-9999999,1,91,0
-9999999,1381975,1630319,0,91,1
114,0,110,1,92,0
114,110,132624,0,-9999999,1
114,132624,-9999999,1,92,1
114,715489,733875,0,85,1
115,0,110,1,92,0
115,110,132624,0,94,1
115,132624,729453,1,92,1
115,-9999999,1006886,1,85,1
115,1006886,1683494,0,86,
116,0,-9999999,0,19,0
116,466859,1338415,0,19,
116,1338415,1717381,1,19,
116,-9999999,1965725,0,19,1
117,0,-9999999,0,5,0
117,1338416,-9999999,1,-9999999,0
117,1717382,1965726,0,5,1
118,0,110,1,138,0
118,110,132624,0,139,1
-9999999,132624,715489,1,142,1
-9999999,715489,733875,0,139,1
119,0,110,1,138,0
119,110,132624,0,139,1
119,132624,729453,1,142,
119,729453,1006886,1,139,1
119,1006886,-9999999,0,139,1
120,-9999999,18386,0,35,0
121,0,144756,0,35,
105,0,1647356,0,-9999999,0
106,0,1807485,0,1,0
107,0,1647356,-9999999,1,0
108,0,829402,0,1,0
-9999999,0,1807485,0,1,0
104,0,1035812,0,-9999999,0
267,0,1667675,0,107,0
122,0,1070211,0,114,0
123,0,1632769,0,19,
268,-9999999,1927936,-9999999,103,0
269,0,79670,1,308,0
269,79670,350259,0,289,1
269,-9999999,392339,1,308,1
269,392339,531994,1,289,1
269,531994,1927934,0,285,
273,0,47094,1,134,0
273,-9999999,118934,-9999999,-9999999,1
274,0,-9999999,1,15,0
274,47094,321110,0,133,1
270,0,-9999999,0,29,0
-9999999,1035493,1414459,1,29,0
270,-9999999,1662803,0,29,1
-9999999,0,163197,0,37,
271,0,259035,0,47,0
271,259035,455365,1,50,0
271,455365,1338414,0,50,
271,1338414,1717380,1,48,1
-9999999,1717380,1802526,0,48,1
275,0,1400862,0,24,0
124,0,165509,1,-9999999,0
124,165509,384457,1,31,1
-9999999,384457,-9999999,0,33,1
124,-9999999,1402764,0,33,1
124,-9999999,1451499,1,34,1
124,-9999999,1500607,1,-9999999,1
124,1500607,1847377,0,-9999999,1
-9999999,0,165509,1,31,0
125,165509,747063,0,31,1
-9999999,0,165509,1,23,0
126,165509,-9999999,0,25,1
127,0,165509,1,23,0
-9999999,165509,747063,0,25,1
132,0,19875,0,54,
132,19875,767515,0,56,0
133,0,19875,0,54,0
133,19875,1469992,0,56,0
276,0,227565,-9999999,-9999999,0
128,0,211127,1,127,0
128,211127,-9999999,0,127,1
-9999999,0,211127,1,127,0
129,211127,-9999999,-9999999,127,1
130,0,-9999999,1,-9999999,0
130,-9999999,715489,1,12,1
130,715489,733875,0,12,1
131,0,110,1,11,0
131,110,729453,1,12,1
131,729453,1683495,0,12,1
144,0,1594613,0,186,0
145,0,1201096,0,11,0
134,0,14,1,124,0
-9999999,14,772071,0,124,1
135,0,1022734,0,95,0
-9999999,0,1019090,0,805,0
136,-9999999,1791480,0,861,0
137,0,318,1,214,
137,318,772389,0,214,1
138,0,333,1,778,0
138,333,-9999999,0,778,1
139,0,370910,0,653,0
140,0,119237,0,585,0
140,119237,891627,0,569,0
141,0,370910,0,464,0
142,0,-9999999,0,112,0
-9999999,-9999999,1022734,0,189,0
146,0,18386,0,28,
147,-9999999,163125,1,28,0
147,163125,277433,1,28,1
147,277433,954041,0,43,1
-9999999,0,1938441,0,1174,0
149,0,1572473,0,38,0
150,0,130597,-9999999,18,0
152,0,1560958,0,131,0
153,0,110,1,99,0
153,110,623764,1,-9999999,1
153,623764,715489,1,99,1
153,715489,733875,0,95,1
154,0,110,1,99,0
154,110,623764,1,99,1
154,623764,729452,1,99,
154,729452,1006885,1,95,1
154,1006885,1683493,0,101,1
155,0,96453,1,421,0
155,96453,286938,0,390,1
155,286938,438196,1,390,1
155,438196,1919707,0,403,1
151,0,1070211,-9999999,71,0
156,0,31560,1,369,0
156,31560,425556,1,412,1
156,425556,619059,1,-9999999,1
156,619059,669266,1,-9999999,1
156,669266,705635,1,422,1
156,705635,722331,1,422,1
156,722331,1020438,1,445,1
156,-9999999,1778289,0,445,1
157,0,425557,1,189,0
157,-9999999,619060,1,195,1
-9999999,619060,-9999999,0,195,1
157,665175,669266,1,438,1
157,669266,677634,1,439,1
157,677634,688215,1,457,1
157,688215,688219,1,475,1
157,688219,705633,1,476,1
157,705633,709438,1,476,1
157,709438,722329,1,476,1
-9999999,722329,-9999999,1,476,
157,1020436,1778287,0,476,1
158,-9999999,66755,1,-9999999,0
158,-9999999,497372,1,1511,1
158,497372,723398,1,1510,1
158,723398,923445,1,1519,1
158,923445,1763287,0,1527,1
159,0,1409738,0,-9999999,0
160,0,1632973,0,15,0
161,0,64795,0,-9999999,
-9999999,64795,79359,-9999999,1906,
161,79359,193157,1,-9999999,0
161,193157,197331,0,1885,1
161,197331,203803,1,1880,1
161,203803,767513,0,1873,1
162,0,64795,0,1878,0
162,64795,79359,-9999999,1906,0
162,79359,193157,1,1888,0
162,193157,197331,0,1885,1
162,197331,203803,1,1880,1
162,203803,905981,1,-9999999,1
162,905981,907520,1,1870,1
162,907520,-9999999,1,1870,1
162,1026681,1103594,1,1875,1
162,1103594,1250531,1,1808,1
162,1250531,1332163,1,1834,
162,1332163,1353279,1,1837,1
162,1353279,1475979,1,1864,
162,1475979,1476339,1,1770,1
162,1476339,1536305,1,1784,1
162,1536305,1584280,1,1666,
162,1584280,-9999999,1,1745,1
162,1591358,1716799,0,1746,1
164,-9999999,110,1,55,0
164,110,715489,1,55,1
164,715489,733875,0,51,1
165,0,110,1,-9999999,0
165,110,729453,1,-9999999,1
165,729453,1006886,-9999999,51,1
165,1006886,1683494,0,51,
-9999999,0,1201096,0,11,0
163,0,-9999999,0,12,0
167,0,772390,0,64,0
277,0,738436,-9999999,351,0
277,738436,1684695,0,420,1
278,0,26175,0,292,0
278,26175,1825138,0,304,0
279,0,6021,-9999999,122,0
279,6021,18686,0,157,0
279,-9999999,26173,0,163,0
279,26173,121481,0,166,0
279,121481,1825135,0,168,0
280,0,1737874,0,155,0
168,0,62936,0,150,0
168,62936,1855080,0,160,0
169,0,-9999999,0,340,0
169,62936,926420,0,351,0
169,-9999999,1855079,0,350,0
281,0,10216,0,236,0
281,10216,23276,0,256,0
281,23276,24555,0,305,0
281,24555,31853,1,316,0
281,31853,35913,1,339,1
281,35913,-9999999,0,350,1
-9999999,0,173729,0,187,0
282,-9999999,1965873,0,194,0
170,0,104664,1,210,0
170,104664,1959744,0,210,1
171,0,149614,0,241,0
171,149614,1933888,0,257,0
172,0,1784274,0,206,0
173,0,137409,0,-9999999,0
173,137409,157029,1,328,0
173,-9999999,323697,1,344,1
173,323697,737079,0,373,1
173,737079,-9999999,0,373,1
173,1000890,1929549,0,373,1
283,0,30083,0,163,0
283,30083,74473,1,194,0
283,74473,157029,1,198,1
283,157029,1929552,0,211,1
174,0,1201096,0,11,0
284,-9999999,398804,-9999999,-9999999,0
285,0,1180830,1,15,0
285,1180830,1495006,1,14,1
285,1495006,-9999999,0,15,1
286,0,-9999999,1,39,0
286,980444,1003008,0,-9999999,1
286,1003008,1381974,1,43,1
286,1381974,1630318,0,-9999999,1
287,0,333561,0,-9999999,0
288,0,118934,0,33,0
289,0,321111,0,9,0
290,0,12558,-9999999,21,0
291,0,1681870,0,16,0
292,0,581554,0,16,0
-9999999,0,436142,1,-9999999,0
-9999999,436142,678430,0,-9999999,1
294,0,6192,0,8,0
-9999999,0,215974,0,33,0
295,0,163760,0,17,0
296,0,1004945,0,17,0
296,1004945,1383911,1,17,0
296,1383911,1469252,0,17,1
-9999999,0,36957,1,66,0
297,36957,44877,0,69,
298,0,30265,1,66,0
298,30265,44877,0,69,1
299,0,-9999999,0,69,0
300,0,1261307,1,69,0
300,1261307,1405643,0,69,1
301,0,325209,0,115,0
302,0,36957,1,119,0
-9999999,36957,44877,0,123,1
303,0,187,1,115,0
-9999999,-9999999,30452,-9999999,119,1
303,30452,45064,-9999999,123,1
304,0,12458,1,123,0
304,12458,74805,0,-9999999,1
305,0,13008,-9999999,123,0
305,13008,1245500,1,-9999999,1
305,1245500,1261306,1,69,1
305,-9999999,1263940,1,68,1
305,1263940,1405641,0,68,1
307,0,523455,0,113,0
175,0,1201096,0,19,0
308,0,294549,0,121,0
308,294549,673515,-9999999,121,0
308,673515,921859,-9999999,121,1
309,0,277043,0,23,0
310,0,163760,0,27,0
311,0,1004945,0,27,0
311,1004945,1383911,1,27,0
311,1383911,1469252,0,27,1
312,0,277043,0,-9999999,0
313,0,294549,-9999999,243,0
313,-9999999,673515,1,243,0
313,673515,921859,0,243,1
176,0,345298,1,466,0
176,345298,355944,1,469,1
176,355944,919654,-9999999,462,1
177,0,345298,1,-9999999,0
177,345298,355944,1,469,1
177,-9999999,1622132,0,462,1
-9999999,-9999999,431582,1,55,0
179,431582,-9999999,1,55,
179,1026466,1784317,0,55,1
180,0,158737,-9999999,164,0
180,158737,215959,1,199,1
180,215959,220329,1,216,1
180,220329,242094,1,260,1
180,242094,431580,1,261,1
180,431580,625083,1,-9999999,1
180,625083,671202,0,306,1
180,671202,675290,1,306,1
180,675290,694245,1,320,1
180,694245,-9999999,1,361,1
180,705403,711659,1,356,1
180,711659,728355,1,357,1
180,-9999999,802525,1,362,1
180,802525,1004950,1,362,1
180,-9999999,-9999999,1,362,1
180,1026460,1784311,0,362,1
181,-9999999,919655,0,95,0
182,0,1221171,1,95,0
182,1221171,1718845,1,114,
182,1718845,1868947,0,116,1
183,-9999999,1594613,-9999999,154,0
184,0,196258,1,49,0
184,196258,1765388,0,54,1
178,0,1763290,0,37,0
185,0,1252,1,590,0
185,1252,1888025,0,611,1
186,0,1632769,0,15,0
187,0,932845,1,19,0
187,932845,-9999999,0,19,1
188,0,1855080,-9999999,18,0
189,0,1560958,-9999999,-9999999,0
-9999999,0,1855080,0,-9999999,0
191,0,1560958,0,18,0
192,0,1802762,-9999999,8,0
193,0,1855080,0,21,0
194,0,1560958,0,21,0
195,0,1201096,0,11,0
314,0,1927936,0,178,0
196,0,1632769,0,12,0
204,0,1201096,0,142,0
205,0,747640,0,46,0
206,0,1450117,0,46,0
207,0,110,1,26,
207,110,715489,1,26,1
207,715489,733875,0,22,1
-9999999,0,110,1,-9999999,0
208,110,729453,1,26,
208,729453,874209,-9999999,22,1
209,0,1201096,0,11,0
210,0,928659,0,44,0
197,0,404564,1,16,0
197,404564,511510,1,24,1
197,511510,681041,1,-9999999,1
197,681041,732012,-9999999,24,1
197,732012,883134,1,26,1
197,883134,1135918,0,26,1
197,1135918,1147458,0,26,1
198,0,404418,1,16,0
198,404418,511387,1,24,1
198,511387,583364,1,24,1
-9999999,583364,731889,1,24,1
198,731889,883849,0,26,1
198,883849,1046869,1,26,1
198,1046869,1135794,-9999999,26,1
198,1135794,1305539,0,26,1
198,1305539,1432501,1,36,1
198,1432501,1784122,0,36,1
199,0,476805,1,85,0
199,476805,-9999999,1,86,1
199,-9999999,793490,1,85,1
199,793490,793693,-9999999,86,1
199,793693,-9999999,-9999999,85,1
199,807890,877580,0,86,1
-9999999,877580,888514,1,86,
-9999999,888514,943221,0,13,1
200,0,379251,1,85,0
200,379251,630916,-9999999,86,1
200,630916,793455,1,-9999999,1
200,793455,793693,1,86,1
200,793693,808342,1,85,1
200,808342,842756,1,86,1
200,842756,877581,0,86,1
200,877581,-9999999,1,86,1
200,888619,1108584,1,13,1
200,1108584,1228389,-9999999,22,1
200,1228389,1580010,-9999999,22,1
201,0,59300,1,820,0
201,59300,187690,1,-9999999,1
201,187690,209158,1,854,1
201,209158,209242,1,855,1
201,209242,223002,1,843,1
201,223002,326711,1,840,1
201,326711,462648,-9999999,843,1
201,462648,476786,1,848,1
201,476786,492628,1,848,1
201,492628,-9999999,1,848,1
201,642233,731711,-9999999,863,1
201,731711,750493,1,867,
201,750493,-9999999,1,868,1
-9999999,751030,763183,0,867,1
201,763183,780950,1,874,1
201,-9999999,813645,0,866,1
201,813645,814319,0,-9999999,
201,814319,943201,0,874,1
202,0,-9999999,1,820,0
202,59300,187688,1,851,1
-9999999,187688,209158,1,853,1
202,209158,209242,1,855,1
202,209242,223002,1,843,1
202,223002,326264,0,840,1
202,326264,379233,-9999999,843,1
202,-9999999,462649,1,835,1
202,462649,491501,1,848,1
202,491501,642234,1,848,1
202,642234,-9999999,0,863,1
202,731712,750215,1,867,1
202,750215,-9999999,1,868,1
202,751030,763183,0,867,1
202,763183,780950,1,874,1
202,-9999999,813530,0,866,1
202,813530,814320,-9999999,870,1
202,814320,842735,1,874,1
202,842735,1103333,0,874,1
202,1103333,1228368,1,875,1
202,1228368,-9999999,1,875,1
202,1228379,1308734,1,877,1
202,1308734,1341562,1,878,1
202,1341562,1343514,1,878,
202,1343514,-9999999,1,996,1
202,1349090,1389019,1,999,1
202,1389019,1579986,0,999,1
203,0,224889,0,14,
211,0,-9999999,1,122,
211,110,132624,0,134,1
211,132624,715489,1,124,1
211,715489,733875,0,100,1
212,0,110,1,122,0
212,110,132624,0,134,1
212,132624,729453,1,124,1
212,729453,1006886,1,100,1
212,1006886,1035717,1,103,1
212,1035717,1107663,1,99,1
212,-9999999,1683493,0,101,1
213,0,1632769,0,15,0
214,0,215974,0,-9999999,0
215,0,747640,0,25,0
216,0,1450117,0,25,0
217,0,110,1,26,
217,110,715489,1,26,1
217,715489,733875,0,22,1
218,0,110,1,26,0
218,-9999999,729453,1,26,1
218,729453,874209,0,22,1
219,0,747640,0,159,0
220,0,1450117,0,159,0
221,-9999999,919655,0,37,
222,0,1868948,0,37,
223,-9999999,70754,0,481,0
223,70754,79556,1,353,0
223,79556,89868,0,357,1
-9999999,89868,100773,1,369,1
223,100773,109496,0,375,1
223,109496,-9999999,1,375,1
223,124566,136195,0,410,1
223,136195,139656,1,443,1
223,139656,145547,-9999999,480,
-9999999,145547,196587,0,525,1
223,196587,-9999999,0,573,1
-9999999,230977,276229,-9999999,569,
223,-9999999,313219,1,572,
223,313219,948380,-9999999,590,1
223,948380,955463,0,598,
223,955463,1934629,0,608,1
224,0,747640,0,49,0
225,0,1450117,0,49,0
226,0,1859145,0,210,0
-9999999,0,110,1,172,0
-9999999,110,168503,1,172,1
227,168503,623764,1,172,1
227,623764,715489,1,173,1
227,715489,733875,0,174,1
228,0,110,1,172,0
228,110,168503,1,172,1
228,168503,-9999999,-9999999,172,1
228,623764,729452,1,173,1
228,729452,920410,1,174,1
228,920410,1006884,1,172,1
228,1006884,1035715,1,174,1
228,-9999999,1338064,1,285,1
228,1338064,1683491,0,307,1
229,0,747640,0,43,0
-9999999,0,1450117,0,43,0
231,0,-9999999,1,-9999999,0
231,90837,234792,0,102,1
231,234792,234902,1,101,1
231,234902,371447,1,107,1
231,371447,950280,1,102,1
231,950280,968666,0,99,1
232,0,90837,1,102,0
232,90837,234792,0,102,1
232,234792,234902,1,101,1
232,234902,371447,1,107,1
232,371447,964244,-9999999,-9999999,1
232,964244,1205675,-9999999,99,1
232,1205675,1241677,1,108,1
232,1241677,1918285,0,-9999999,1
233,0,8533,1,103,0
233,8533,11204,-9999999,90,1
233,11204,1201094,0,90,1
234,0,-9999999,0,58,0
235,0,1469993,0,58,0
236,0,72015,0,64,0
236,72015,1632973,0,66,0
237,0,132940,0,-9999999,0
-9999999,132940,162914,0,96,0
237,162914,1947188,0,140,0
315,0,313246,0,27,0
316,0,122094,1,30,0
316,122094,163759,-9999999,34,1
317,0,6230,1,16,0
317,6230,97361,1,15,1
317,97361,430728,1,21,1
317,430728,1338414,0,-9999999,
317,1338414,1717380,1,24,1
317,1717380,1802721,0,-9999999,1
318,0,1446133,0,13,0
-9999999,0,409769,1,527,0
238,409769,919654,0,572,1
239,0,409769,1,527,0
239,409769,-9999999,1,572,
239,1158850,1167285,1,576,1
239,1167285,1192319,1,590,1
239,1192319,1717619,1,590,1
239,1717619,1868946,0,523,1
240,0,241891,1,430,0
240,241891,1938426,0,457,1
241,0,110,1,35,0
241,110,715489,1,35,1
241,715489,733875,0,31,1
242,0,110,1,35,0
242,110,729453,-9999999,35,1
242,729453,1006886,1,31,1
242,1006886,1027223,0,31,1
242,1027223,1683494,0,-9999999,1
243,-9999999,1201096,0,11,0
244,0,1873523,0,13,0
245,0,-9999999,1,1053,0
245,9889,1905150,-9999999,1048,1
246,0,1070211,0,23,0
247,0,1070211,0,592,0
248,0,1070211,0,1183,0
249,0,1070211,0,94,0
250,0,1070211,0,27,
251,0,1070211,0,-9999999,0
252,0,-9999999,0,78,0
253,0,1070211,0,-9999999,0
254,-9999999,1070211,0,24,0
255,0,1070211,0,384,0
323,0,68047,0,37,
324,-9999999,277043,0,9,0
325,0,201061,1,78,
325,201061,1927935,0,85,1
326,-9999999,201061,1,240,0
326,201061,1927935,0,254,1
327,0,201061,1,96,
327,201061,1927935,0,-9999999,1
328,0,786485,0,-9999999,0
328,786485,787708,1,391,0
-9999999,-9999999,788969,1,391,1
328,-9999999,1026127,0,351,1
-9999999,1026127,1588825,-9999999,351,1
328,1588825,1602642,1,348,1
328,1602642,-9999999,0,340,
330,0,160011,-9999999,46,0
330,160011,-9999999,1,46,1
330,338125,586469,0,46,1
331,0,1515056,0,37,0
329,-9999999,153105,0,-9999999,0
332,0,163704,-9999999,28,0
332,163704,412048,0,28,1
333,0,163760,0,182,0
334,0,47094,1,489,0
334,47094,118999,0,54,1
334,118999,263565,1,35,1
334,263565,321115,-9999999,502,1
334,321115,333559,1,27,1
334,333559,411405,1,27,1
334,411405,773348,-9999999,333,1
-9999999,0,298031,1,34,0
335,298031,321116,0,504,1
335,321116,333560,1,387,1
335,333560,-9999999,1,387,1
335,334284,-9999999,1,387,1
335,337694,401218,0,387,1
336,0,118934,0,38,0
337,0,321117,0,6,0
337,321117,333561,1,52,
337,333561,1040836,1,29,1
