id,start,end,event,size,state
48,85445,105660,-9999999,62,1
48,105660,114576,-9999999,62,
49,0,2931,1,51,0
49,2931,3186,-9999999,54,1
49,3186,32222,-9999999,55,1
49,32222,35088,-9999999,59,1
49,35088,36867,-9999999,60,1
49,36867,85445,-9999999,62,1
49,85445,105660,-9999999,62,1
49,105660,113333,-9999999,62,1
49,113333,276573,-9999999,62,1
50,0,122056,1,36,
50,122056,163760,-9999999,45,
51,0,6230,1,53,0
51,6230,493873,-9999999,53,1
51,493873,570074,-9999999,53,1
51,570074,570141,-9999999,53,1
51,570141,696433,-9999999,55,1
51,696433,1338413,-9999999,50,1
51,1338413,1717379,-9999999,36,1
51,1717379,1802720,-9999999,36,1
-9999999,0,122056,1,83,
-9999999,122056,163760,-9999999,94,
-9999999,0,6230,1,99,0
-9999999,6230,97361,-9999999,97,1
53,97361,333560,-9999999,117,1
53,333560,696434,-9999999,116,1
53,696434,1338414,-9999999,123,1
-9999999,1338414,1717380,-9999999,83,1
-9999999,1717380,1802721,-9999999,83,1
54,0,163760,0,30,
55,0,97362,1,30,0
55,97362,333561,-9999999,35,1
55,333561,493874,-9999999,35,1
55,493874,550139,-9999999,36,1
55,550139,550201,-9999999,30,1
55,550201,554191,-9999999,31,1
55,554191,1338413,-9999999,30,1
55,1338413,1717379,-9999999,30,1
55,1717379,1802720,-9999999,30,1
56,0,2791,0,166,0
56,2791,3192,1,218,0
56,3192,8338,-9999999,199,1
56,8338,9920,-9999999,200,1
56,9920,11451,-9999999,214,1
56,11451,292179,-9999999,222,1
56,292179,292216,-9999999,222,1
56,292216,1404050,-9999999,250,1
57,0,1070211,0,17,0
256,0,743530,1,13,0
256,743530,1024782,-9999999,13,1
256,1024782,1209944,-9999999,13,1
257,0,646021,1,13,0
257,646021,1024842,-9999999,13,1
257,1024842,1109527,-9999999,13,1
257,1109527,1495161,-9999999,13,1
257,1495161,1846782,-9999999,13,1
258,0,121,0,11,0
259,0,84237,0,46,0
260,0,30452,1,46,0
260,30452,505494,-9999999,46,1
260,505494,917149,-9999999,46,1
260,917149,1451666,-9999999,45,1
261,0,36957,1,40,0
261,36957,121194,-9999999,40,
262,0,30265,1,40,0
262,30265,1451481,-9999999,40,1
881,0,1185,0,-9999999,0
881,1185,-9999999,0,-9999999,0
881,8109,-9999999,1,-9999999,0
881,29985,-9999999,-9999999,-9999999,1
881,31296,-9999999,-9999999,-9999999,1
881,218717,245914,-9999999,-9999999,1
881,245914,262596,-9999999,-9999999,1
881,262596,262983,-9999999,-9999999,1
881,262983,666343,-9999999,-9999999,1
882,0,129904,0,-9999999,
58,0,1855080,0,15,0
59,0,1560958,0,15,0
884,0,629213,0,-9999999,0
883,0,30092,1,-9999999,0
-9999999,30092,629213,-9999999,104,1
885,0,17436,0,-9999999,0
886,0,17436,0,-9999999,0
887,0,-9999999,0,-9999999,0
887,5848,256445,0,-9999999,0
60,0,1478938,0,46,0
263,0,1413388,0,33,0
264,0,1413388,0,10,0
265,0,1051781,1,164,0
265,1051781,1190996,-9999999,155,1
265,1190996,1413387,-9999999,155,1
61,0,185535,0,175,
61,185535,185645,1,175,
61,185645,318159,-9999999,175,1
61,318159,809299,-9999999,175,1
61,809299,901024,-9999999,175,1
61,901024,919410,-9999999,179,1
62,0,185535,0,175,
62,185535,185645,1,175,
62,185645,318159,-9999999,175,1
62,318159,809299,-9999999,175,1
62,809299,914987,-9999999,175,1
62,914987,1192420,-9999999,179,1
62,1192420,1212757,-9999999,213,1
62,1212757,1713458,-9999999,217,1
62,1713458,1773726,-9999999,217,1
62,1773726,1869027,-9999999,201,1
63,0,998174,0,25,0
64,0,1700651,0,25,0
-9999999,0,747640,0,81,0
-9999999,0,1450117,0,81,0
67,0,1777032,0,118,0
68,0,70667,0,674,0
68,70667,356461,0,655,0
68,356461,795561,0,678,0
68,795561,1777031,0,731,0
69,0,1420571,0,193,0
70,0,1478938,0,26,0
71,0,-9999999,1,388,0
71,114602,-9999999,-9999999,388,1
72,0,6265,0,888,0
72,6265,93217,0,1247,0
72,93217,486132,0,1268,0
72,486132,1471017,0,1268,0
73,0,1632973,0,4,0
74,0,1622698,0,44,0
75,0,1632973,0,51,0
76,0,2465,0,1026,0
76,2465,50381,0,34,0
76,50381,1864629,0,37,0
77,0,128215,1,25,
77,128215,304685,-9999999,25,1
77,304685,1937454,-9999999,27,1
78,0,6526,1,1132,0
78,6526,24741,-9999999,1193,1
78,24741,74646,-9999999,1206,1
78,74646,81123,-9999999,1243,1
78,81123,468025,-9999999,1238,1
78,468025,1883885,-9999999,1215,1
-9999999,0,292520,0,95,0
-9999999,292520,348204,1,95,0
-9999999,348204,364330,-9999999,96,1
-9999999,364330,1225364,-9999999,97,1
-9999999,1225364,1925288,-9999999,97,1
80,0,1415860,0,31,0
81,0,54520,1,65,0
81,54520,589327,-9999999,65,1
82,0,537,0,47,0
83,0,1368,0,9,0
-9999999,0,110,1,74,0
-9999999,110,229285,-9999999,74,1
-9999999,229285,715489,-9999999,74,1
-9999999,715489,733875,-9999999,84,1
-9999999,0,110,1,74,0
-9999999,110,229285,-9999999,74,1
-9999999,229285,729453,-9999999,74,1
-9999999,729453,1006886,-9999999,84,1
-9999999,1006886,1683494,-9999999,88,1
86,0,110,1,193,0
86,110,623764,-9999999,193,1
86,623764,715489,-9999999,193,1
86,715489,733875,-9999999,189,1
87,0,110,1,193,0
87,110,623764,-9999999,193,1
87,623764,729452,-9999999,193,1
87,729452,1006885,-9999999,189,1
87,1006885,1683493,-9999999,189,1
88,0,1201096,0,26,0
89,0,1201096,0,11,0
90,0,1855080,0,23,0
91,0,1560958,0,23,0
92,0,1837,0,35,0
92,1837,368513,0,36,0
93,0,13779,0,751,0
93,13779,31696,1,752,0
93,31696,40082,-9999999,755,1
93,40082,73428,-9999999,765,1
93,73428,119385,-9999999,968,
93,119385,386725,-9999999,943,1
94,0,267340,0,7,0
95,0,747640,0,24,0
96,0,1312362,0,24,0
97,0,118934,0,33,
98,0,321111,0,9,0
99,0,110,1,60,0
99,110,715489,-9999999,60,1
99,715489,733875,-9999999,56,1
100,0,110,1,60,0
100,110,729453,-9999999,60,1
100,729453,1006886,-9999999,56,1
100,1006886,1683494,-9999999,61,1
101,0,277805,0,13,0
102,0,439358,0,148,0
109,0,-9999999,0,371,0
109,265350,-9999999,1,377,0
109,327081,1198194,-9999999,490,1
109,1198194,1898118,-9999999,493,1
110,0,-9999999,1,403,0
110,230658,-9999999,-9999999,403,1
110,409746,-9999999,-9999999,403,1
110,427209,-9999999,-9999999,403,1
111,0,-9999999,1,403,0
111,230658,-9999999,-9999999,403,1
111,409746,-9999999,-9999999,403,1
111,427209,-9999999,-9999999,403,1
112,0,125463,0,246,
112,125463,427211,1,246,0
112,427211,553454,-9999999,246,1
112,553454,998174,-9999999,250,1
113,0,125463,0,246,
113,125463,427211,1,246,0
113,427211,553454,-9999999,246,1
113,553454,1066168,-9999999,250,1
113,1066168,1066173,-9999999,251,1
113,1066173,1186954,-9999999,250,1
113,1186954,1224166,-9999999,248,1
113,1224166,1420642,-9999999,246,1
113,1420642,1562881,-9999999,245,1
113,1562881,1562900,-9999999,246,1
113,1562900,1700648,-9999999,242,1
-9999999,0,1003009,0,91,0
-9999999,1003009,1381975,1,91,0
-9999999,1381975,1630319,-9999999,91,1
-9999999,0,110,1,92,0
-9999999,110,132624,-9999999,94,
-9999999,132624,715489,-9999999,92,1
-9999999,715489,733875,-9999999,85,1
-9999999,0,110,1,92,0
-9999999,110,132624,-9999999,94,
-9999999,132624,729453,-9999999,92,1
-9999999,729453,1006886,-9999999,85,1
-9999999,1006886,1683494,-9999999,86,1
116,0,466859,0,19,0
116,466859,1338415,0,19,0
116,1338415,1717381,1,19,0
116,1717381,1965725,-9999999,19,1
117,0,1338416,0,5,0
117,1338416,1717382,1,5,0
117,1717382,1965726,-9999999,5,1
118,0,110,1,138,0
118,110,132624,-9999999,139,
118,132624,715489,-9999999,142,1
118,715489,733875,0,139,1
119,0,110,1,138,0
119,110,132624,0,139,
119,132624,729453,1,142,1
119,729453,1006886,1,139,1
119,1006886,1683494,0,139,1
120,0,18386,0,35,0
121,0,144756,0,35,
105,0,1647356,0,1,0
106,0,1807485,0,1,0
107,0,1647356,0,1,0
108,0,829402,0,1,0
103,0,1807485,0,1,0
104,0,1035812,0,1,0
-9999999,0,1667675,0,107,0
122,0,1070211,0,114,0
123,0,1632769,0,19,0
-9999999,0,1927936,0,103,0
269,0,-9999999,1,308,0
269,79670,350259,0,289,1
269,350259,-9999999,1,308,1
269,392339,531994,1,289,1
269,531994,1927934,0,285,1
273,0,47094,1,134,0
273,47094,118934,0,16,
274,0,47094,1,15,0
274,47094,321110,-9999999,133,1
270,0,1035493,0,29,0
270,1035493,1414459,1,29,0
270,1414459,1662803,-9999999,29,1
272,0,163197,0,37,
271,0,259035,0,47,0
271,259035,455365,1,50,0
271,455365,1338414,-9999999,50,1
271,1338414,1717380,-9999999,48,1
271,1717380,1802526,-9999999,48,1
275,0,1400862,0,24,0
124,0,165509,1,31,
124,165509,384457,1,31,1
124,384457,1265823,0,33,1
124,1265823,1402764,0,33,1
124,1402764,1451499,1,34,1
124,1451499,1500607,1,37,1
124,1500607,1847377,0,37,1
125,0,165509,1,31,
125,165509,747063,0,31,1
126,0,165509,1,23,
126,165509,1847379,0,25,1
127,0,165509,1,23,
127,165509,747063,0,25,1
132,0,19875,0,54,0
132,19875,767515,0,56,0
133,0,19875,0,54,0
133,19875,1469992,0,56,0
276,0,227565,0,295,0
128,0,211127,1,127,0
128,211127,978642,0,127,1
129,0,211127,1,127,0
129,211127,1681120,0,127,1
130,0,110,1,11,0
130,110,715489,1,12,1
130,715489,733875,0,12,1
131,0,110,1,11,0
131,110,729453,1,12,1
131,729453,1683495,0,12,1
144,0,1594613,0,186,0
145,0,1201096,0,11,0
134,0,14,1,124,0
134,14,772071,0,124,1
-9999999,0,1022734,0,95,0
136,0,1019090,0,805,0
136,1019090,1791480,0,861,0
137,0,318,1,214,0
137,318,772389,0,214,1
138,0,333,1,778,0
138,333,772390,0,778,1
139,0,370910,0,653,0
140,0,119237,0,585,
140,119237,891627,0,569,0
141,0,370910,0,464,0
142,0,371352,0,112,0
143,0,1022734,0,189,0
146,0,18386,0,28,0
147,0,163125,1,28,
147,163125,277433,1,28,1
147,277433,954041,0,43,1
148,0,1938441,0,1174,0
149,0,1572473,0,38,0
150,0,130597,0,18,
152,0,1560958,0,131,0
-9999999,0,110,1,99,0
-9999999,110,623764,1,99,1
-9999999,623764,715489,1,99,1
-9999999,715489,733875,0,95,1
-9999999,0,110,1,99,0
-9999999,110,623764,1,99,1
-9999999,623764,729452,1,99,1
-9999999,729452,1006885,1,95,1
-9999999,1006885,1683493,0,101,1
155,0,-9999999,1,421,0
155,96453,-9999999,0,390,1
155,286938,-9999999,1,390,1
155,438196,-9999999,0,403,1
151,0,1070211,0,71,0
156,0,-9999999,1,369,0
156,31560,-9999999,1,412,1
156,425556,-9999999,1,413,1
156,619059,-9999999,1,414,1
156,669266,-9999999,1,422,1
156,705635,-9999999,1,422,1
156,722331,-9999999,1,445,1
156,1020438,-9999999,0,445,1
157,0,425557,1,189,0
157,425557,619060,1,195,1
157,619060,665175,0,195,1
157,665175,-9999999,1,438,1
157,669266,-9999999,1,439,1
157,677634,-9999999,1,457,1
157,688215,688219,1,475,1
157,688219,705633,1,476,1
157,705633,709438,1,476,1
157,709438,722329,1,476,1
157,722329,1020436,1,476,1
157,1020436,1778287,0,476,1
158,0,66755,1,2544,0
158,66755,497372,1,1511,1
158,497372,723398,1,1510,1
158,723398,923445,1,1519,1
158,923445,1763287,0,1527,1
159,0,1409738,0,230,0
160,0,1632973,0,15,0
161,0,64795,0,1878,0
161,64795,79359,0,1906,0
161,79359,193157,1,1888,
161,193157,197331,-9999999,1885,1
161,197331,203803,-9999999,1880,1
161,203803,767513,-9999999,1873,1
162,0,64795,0,1878,0
162,64795,79359,0,1906,0
162,79359,193157,1,1888,
162,193157,197331,-9999999,1885,1
162,197331,203803,-9999999,1880,1
162,203803,905981,-9999999,1873,1
162,905981,907520,-9999999,1870,1
162,907520,1026681,-9999999,1870,1
162,1026681,1103594,-9999999,1875,1
162,1103594,1250531,-9999999,1808,1
162,1250531,1332163,-9999999,1834,1
162,1332163,1353279,-9999999,1837,1
162,1353279,1475979,-9999999,1864,1
162,1475979,1476339,-9999999,1770,1
162,1476339,1536305,-9999999,1784,1
162,1536305,1584280,-9999999,1666,1
162,1584280,1591358,-9999999,1745,1
162,1591358,1716799,-9999999,1746,1
164,0,110,1,55,0
164,110,715489,-9999999,55,1
164,715489,733875,-9999999,51,1
165,0,110,1,55,0
165,110,729453,-9999999,55,1
165,729453,1006886,-9999999,51,1
165,1006886,1683494,-9999999,51,1
166,0,1201096,0,11,0
163,0,1632769,0,12,0
167,0,772390,0,64,0
277,0,-9999999,1,351,0
277,738436,-9999999,-9999999,420,1
278,0,26175,0,292,0
278,26175,-9999999,0,304,0
279,0,6021,0,122,0
279,6021,18686,0,157,0
279,18686,26173,0,163,0
279,26173,121481,0,166,
279,121481,1825135,0,168,0
280,0,1737874,0,155,0
168,0,62936,0,150,0
168,62936,1855080,0,160,0
169,0,-9999999,0,340,0
169,62936,-9999999,0,351,0
169,926420,-9999999,0,350,0
281,0,10216,0,236,0
281,10216,23276,0,256,0
281,23276,-9999999,0,305,0
281,24555,-9999999,1,316,0
281,31853,-9999999,-9999999,339,1
281,35913,-9999999,-9999999,350,1
282,0,173729,0,187,
282,173729,1965873,0,194,0
170,0,104664,1,210,0
170,104664,1959744,-9999999,210,1
171,0,149614,0,241,
171,149614,1933888,0,257,0
172,0,1784274,0,206,0
173,0,-9999999,0,312,0
173,137409,-9999999,1,328,0
173,157029,-9999999,-9999999,344,1
173,323697,-9999999,-9999999,373,1
173,737079,-9999999,-9999999,373,1
173,1000890,-9999999,-9999999,373,1
283,0,30083,0,163,0
283,30083,74473,1,194,0
283,74473,157029,-9999999,198,
283,157029,1929552,-9999999,211,1
174,0,1201096,0,11,0
284,0,398804,0,5,0
285,0,1180830,1,15,0
285,1180830,1495006,-9999999,14,1
285,1495006,1526338,-9999999,15,1
286,0,980444,1,39,0
286,980444,1003008,-9999999,43,1
286,1003008,1381974,-9999999,43,1
286,1381974,1630318,-9999999,43,1
287,0,333561,0,48,0
288,0,118934,0,33,
289,0,321111,0,9,0
290,0,12558,0,21,0
291,0,1681870,0,16,0
292,0,581554,0,16,0
293,0,436142,1,7,0
293,436142,678430,-9999999,9,1
294,0,6192,0,8,0
306,0,215974,0,33,0
295,0,163760,0,17,
296,0,1004945,0,17,0
296,1004945,1383911,1,17,0
296,1383911,1469252,-9999999,17,1
297,0,36957,1,66,0
297,36957,44877,-9999999,69,1
298,0,30265,1,66,0
298,30265,44877,-9999999,69,1
299,0,74805,0,69,0
300,0,1261307,1,69,0
300,1261307,1405643,-9999999,69,1
301,0,325209,0,115,0
302,0,36957,1,119,0
302,36957,44877,-9999999,123,1
303,0,187,1,115,0
303,187,30452,-9999999,119,1
303,30452,45064,-9999999,123,1
304,0,12458,1,123,0
304,12458,74805,-9999999,122,1
305,0,13008,1,123,0
305,13008,1245500,-9999999,122,1
305,1245500,1261306,-9999999,69,1
305,1261306,1263940,-9999999,68,1
305,1263940,1405641,-9999999,68,1
307,0,523455,0,113,0
175,0,1201096,0,19,0
308,0,294549,0,121,0
308,294549,673515,1,121,0
308,673515,921859,-9999999,121,1
309,0,277043,0,23,0
310,0,163760,0,27,
311,0,1004945,0,27,0
311,1004945,1383911,1,27,0
311,1383911,1469252,-9999999,27,1
312,0,277043,0,21,0
313,0,294549,0,243,0
313,294549,673515,1,243,0
313,673515,921859,-9999999,243,1
176,0,345298,1,466,0
176,345298,355944,-9999999,469,1
176,355944,919654,-9999999,462,1
177,0,345298,1,466,0
177,345298,355944,-9999999,469,1
177,355944,1622132,-9999999,462,1
179,0,431582,1,55,0
179,431582,1026466,-9999999,55,1
179,1026466,1784317,-9999999,55,1
180,0,158737,1,164,
180,158737,215959,-9999999,199,1
180,215959,220329,-9999999,216,1
180,220329,242094,-9999999,260,1
180,242094,431580,-9999999,261,1
180,431580,625083,-9999999,261,1
180,625083,-9999999,-9999999,306,1
180,671202,-9999999,-9999999,306,1
180,675290,-9999999,-9999999,320,1
180,694245,-9999999,-9999999,361,1
180,705403,-9999999,-9999999,356,1
180,711659,-9999999,-9999999,357,1
180,728355,-9999999,-9999999,362,1
180,802525,-9999999,-9999999,362,1
180,1004950,-9999999,-9999999,362,1
180,1026460,-9999999,-9999999,362,1
-9999999,0,919655,0,95,0
-9999999,0,1221171,1,95,0
182,1221171,1718845,-9999999,114,1
182,1718845,1868947,-9999999,116,1
183,0,1594613,0,154,0
184,0,196258,1,49,0
184,196258,1765388,-9999999,54,1
178,0,1763290,0,37,0
185,0,1252,1,590,0
185,1252,1888025,-9999999,611,1
186,0,1632769,0,15,0
187,0,932845,1,19,0
187,932845,1632769,-9999999,19,1
188,0,1855080,0,18,0
189,0,1560958,0,18,0
190,0,1855080,0,18,0
191,0,1560958,0,18,0
192,0,1802762,0,8,0
193,0,1855080,0,21,0
194,0,1560958,0,21,0
195,0,1201096,0,11,0
314,0,1927936,0,178,0
196,0,1632769,0,12,0
204,0,1201096,0,142,0
205,0,747640,0,46,0
206,0,1450117,0,46,0
207,0,110,1,26,0
207,110,715489,-9999999,26,1
207,715489,733875,-9999999,22,1
208,0,110,1,26,0
208,110,729453,-9999999,26,1
208,729453,874209,-9999999,22,1
209,0,1201096,0,11,0
210,0,928659,0,44,0
197,0,404564,1,16,0
197,404564,511510,-9999999,24,1
197,511510,681041,1,24,1
197,681041,732012,1,24,1
197,732012,883134,1,26,1
197,883134,1135918,0,26,1
197,1135918,1147458,0,26,1
198,0,404418,1,16,0
198,404418,511387,1,24,1
198,511387,583364,1,24,1
198,583364,731889,1,24,1
198,731889,883849,0,26,1
198,883849,1046869,1,26,1
198,1046869,1135794,0,26,1
198,1135794,1305539,0,26,1
198,1305539,1432501,1,36,1
198,1432501,1784122,0,36,1
-9999999,0,476805,1,85,0
-9999999,476805,630916,1,86,1
-9999999,630916,793490,1,85,1
-9999999,793490,793693,1,86,1
-9999999,793693,807890,1,85,1
-9999999,807890,877580,0,86,1
-9999999,877580,888514,1,86,1
199,888514,943221,0,13,1
-9999999,0,379251,1,85,0
-9999999,379251,630916,1,86,1
-9999999,630916,793455,1,85,1
-9999999,793455,793693,1,86,1
-9999999,793693,808342,1,85,1
-9999999,808342,842756,1,86,1
-9999999,842756,877581,0,86,1
-9999999,877581,888619,1,86,1
200,888619,1108584,1,13,1
200,1108584,1228389,1,22,1
200,1228389,1580010,0,22,1
201,0,59300,1,820,0
201,59300,187690,1,851,
201,187690,209158,1,854,1
201,209158,209242,1,855,1
201,209242,223002,1,843,1
201,223002,326711,1,840,1
201,326711,462648,1,843,1
201,462648,476786,1,848,1
201,476786,492628,1,848,1
201,492628,642233,1,848,1
201,642233,731711,0,863,1
201,731711,750493,1,867,1
201,750493,751030,1,868,1
201,751030,763183,0,867,1
201,763183,780950,1,874,1
201,780950,813645,0,866,1
201,813645,814319,0,870,1
201,814319,943201,0,874,1
202,0,59300,1,820,0
202,59300,187688,1,851,
202,187688,209158,1,853,1
202,209158,209242,1,855,1
202,209242,223002,1,843,1
202,223002,326264,0,840,1
202,326264,379233,1,843,1
202,379233,462649,1,835,1
202,462649,491501,1,848,1
202,491501,642234,1,848,1
202,642234,731712,0,863,1
202,731712,750215,1,867,1
202,750215,751030,1,868,1
202,751030,763183,0,867,1
202,763183,780950,1,874,1
202,780950,813530,0,866,1
202,813530,814320,0,870,1
202,814320,842735,1,874,1
202,842735,1103333,0,874,1
202,1103333,1228368,1,875,1
202,1228368,1228379,1,875,1
202,1228379,1308734,1,877,1
202,1308734,1341562,1,878,1
202,1341562,1343514,1,878,1
202,1343514,1349090,1,996,1
202,1349090,1389019,1,999,1
202,1389019,1579986,0,999,1
203,0,224889,0,14,0
211,0,110,1,122,0
211,110,132624,0,134,
211,132624,715489,1,124,1
-9999999,715489,733875,0,100,1
212,0,110,1,122,0
212,110,132624,0,134,
212,132624,729453,1,124,1
-9999999,729453,1006886,1,100,1
-9999999,1006886,1035717,1,103,1
-9999999,1035717,1107663,1,99,1
-9999999,1107663,1683493,0,101,1
213,0,1632769,0,15,0
214,0,215974,0,8,0
215,0,747640,0,25,0
216,0,1450117,0,25,0
217,0,110,1,26,0
217,110,715489,1,26,1
217,715489,733875,0,22,1
218,0,110,1,26,0
218,110,729453,1,26,1
218,729453,874209,0,22,1
219,0,747640,0,159,0
220,0,1450117,0,159,0
221,0,919655,0,37,0
222,0,1868948,0,37,0
223,0,70754,0,481,0
223,70754,-9999999,1,353,0
223,79556,-9999999,0,357,1
223,89868,-9999999,1,369,1
223,100773,-9999999,0,375,1
223,109496,-9999999,1,375,1
223,124566,-9999999,0,410,1
223,136195,-9999999,1,443,1
223,139656,145547,0,480,
223,145547,196587,0,525,1
223,196587,230977,0,573,1
223,230977,276229,0,569,1
223,276229,313219,1,572,1
223,313219,948380,0,590,1
223,948380,955463,0,598,1
223,955463,1934629,0,608,1
224,0,747640,0,49,0
225,0,1450117,0,49,0
226,0,1859145,0,210,0
227,0,110,1,172,0
227,110,168503,1,172,
227,168503,623764,1,172,1
227,623764,715489,1,173,1
227,715489,733875,0,174,1
228,0,110,1,172,0
228,110,168503,1,172,
228,168503,623764,1,172,1
228,623764,729452,1,173,1
228,729452,920410,1,174,1
228,920410,1006884,1,172,1
228,1006884,1035715,1,174,1
228,1035715,1338064,1,285,1
228,1338064,-9999999,0,307,1
229,0,747640,0,43,0
230,0,1450117,0,43,0
-9999999,0,90837,1,102,0
-9999999,90837,234792,0,102,1
-9999999,234792,234902,1,101,1
-9999999,234902,371447,1,107,1
-9999999,371447,950280,1,102,1
-9999999,950280,968666,0,99,1
-9999999,0,90837,1,102,0
-9999999,90837,234792,0,102,1
-9999999,234792,234902,1,101,1
-9999999,234902,371447,1,107,1
-9999999,371447,964244,1,102,1
-9999999,964244,1205675,1,99,1
-9999999,1205675,1241677,1,108,1
232,1241677,1918285,0,109,1
-9999999,0,8533,1,103,0
-9999999,8533,11204,1,90,1
-9999999,11204,1201094,0,90,1
234,0,767515,0,58,0
235,0,1469993,0,58,0
236,0,72015,0,64,0
236,72015,1632973,0,66,0
-9999999,0,132940,0,92,
-9999999,132940,162914,0,96,
237,162914,1947188,0,140,0
315,0,313246,0,27,0
316,0,122094,1,30,
316,122094,163759,0,34,
317,0,6230,1,16,0
317,6230,97361,1,15,1
317,97361,430728,1,21,1
317,430728,1338414,0,25,1
317,1338414,1717380,1,24,1
317,1717380,1802721,0,24,1
318,0,1446133,0,13,0
238,0,409769,1,527,0
238,409769,919654,0,572,1
239,0,409769,1,527,0
239,409769,1158850,1,572,1
239,1158850,1167285,1,576,1
239,1167285,1192319,1,590,1
239,1192319,1717619,1,590,1
239,1717619,1868946,0,523,1
240,0,-9999999,1,430,0
240,241891,-9999999,0,457,1
241,0,110,1,35,0
241,110,715489,1,35,1
241,715489,733875,0,31,1
242,0,110,1,35,0
242,110,729453,1,35,1
242,729453,1006886,1,31,1
242,1006886,1027223,0,31,1
242,1027223,1683494,0,34,1
243,0,1201096,0,11,0
244,0,1873523,0,13,0
245,0,9889,1,1053,0
245,9889,1905150,0,1048,1
246,0,1070211,0,23,0
247,0,1070211,0,592,0
248,0,1070211,0,1183,0
-9999999,0,1070211,0,94,0
250,0,1070211,0,27,0
251,0,1070211,0,526,0
-9999999,0,1070211,0,78,0
253,0,1070211,0,295,0
254,0,1070211,0,24,0
255,0,-9999999,0,384,0
323,0,68047,0,37,0
324,0,277043,0,9,0
-9999999,0,201061,1,78,0
-9999999,201061,1927935,0,85,1
326,0,201061,1,240,0
326,201061,1927935,0,254,1
-9999999,0,201061,1,96,0
-9999999,201061,1927935,0,108,1
328,0,-9999999,0,362,0
328,786485,-9999999,1,391,0
328,787708,-9999999,1,391,1
328,788969,-9999999,0,351,1
328,1026127,-9999999,1,351,1
