,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
179,usual,proper,complete,more,ERRORABC123!?,ERRORABC123!?,nonprob,recommended,priority
180,usual,proper,complete,ERRORABC123!?,less_conv,convenient,ERRORABC123!?,priority,ERRORABC123!?
181,ERRORABC123!?,ERRORABC123!?,complete,more,ERRORABC123!?,convenient,ERRORABC123!?,not_recom,ERRORABC123!?
182,usual,ERRORABC123!?,complete,more,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,priority
183,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,more,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,priority
184,ERRORABC123!?,proper,ERRORABC123!?,more,less_conv,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
185,ERRORABC123!?,ERRORABC123!?,complete,more,ERRORABC123!?,ERRORABC123!?,problematic,ERRORABC123!?,priority
186,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,less_conv,convenient,problematic,priority,priority
187,ERRORABC123!?,proper,complete,ERRORABC123!?,less_conv,ERRORABC123!?,problematic,ERRORABC123!?,ERRORABC123!?
188,usual,proper,ERRORABC123!?,more,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,recommended,ERRORABC123!?
189,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,more,less_conv,inconv,nonprob,priority,priority
190,usual,ERRORABC123!?,complete,more,less_conv,inconv,ERRORABC123!?,not_recom,not_recom
191,usual,proper,ERRORABC123!?,more,ERRORABC123!?,inconv,slightly_prob,ERRORABC123!?,priority
192,usual,proper,complete,ERRORABC123!?,less_conv,ERRORABC123!?,ERRORABC123!?,priority,priority
193,usual,proper,ERRORABC123!?,more,ERRORABC123!?,inconv,ERRORABC123!?,ERRORABC123!?,not_recom
194,usual,proper,ERRORABC123!?,ERRORABC123!?,less_conv,inconv,ERRORABC123!?,ERRORABC123!?,priority
195,usual,proper,ERRORABC123!?,more,less_conv,inconv,problematic,priority,priority
196,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,problematic,not_recom,ERRORABC123!?
197,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,more,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
198,ERRORABC123!?,ERRORABC123!?,complete,more,ERRORABC123!?,convenient,ERRORABC123!?,priority,ERRORABC123!?
199,ERRORABC123!?,proper,complete,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,nonprob,ERRORABC123!?,not_recom
200,ERRORABC123!?,proper,complete,more,critical,convenient,ERRORABC123!?,recommended,ERRORABC123!?
201,ERRORABC123!?,proper,complete,more,critical,convenient,ERRORABC123!?,priority,priority
202,usual,ERRORABC123!?,complete,more,critical,ERRORABC123!?,slightly_prob,ERRORABC123!?,not_recom
203,ERRORABC123!?,ERRORABC123!?,complete,more,critical,ERRORABC123!?,problematic,recommended,priority
204,usual,proper,complete,more,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,priority,priority
205,usual,ERRORABC123!?,complete,ERRORABC123!?,critical,convenient,problematic,ERRORABC123!?,not_recom
206,ERRORABC123!?,proper,complete,more,critical,inconv,ERRORABC123!?,recommended,ERRORABC123!?
207,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,more,critical,ERRORABC123!?,nonprob,priority,priority
208,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,critical,inconv,nonprob,not_recom,not_recom
209,usual,proper,complete,more,critical,inconv,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
210,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,more,critical,ERRORABC123!?,ERRORABC123!?,priority,ERRORABC123!?
211,usual,proper,complete,ERRORABC123!?,critical,inconv,slightly_prob,ERRORABC123!?,not_recom
212,usual,ERRORABC123!?,ERRORABC123!?,more,ERRORABC123!?,inconv,problematic,recommended,ERRORABC123!?
213,usual,proper,complete,more,critical,ERRORABC123!?,ERRORABC123!?,priority,priority
214,usual,proper,complete,more,ERRORABC123!?,inconv,ERRORABC123!?,ERRORABC123!?,not_recom
215,usual,ERRORABC123!?,completed,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,recommended,ERRORABC123!?
216,usual,ERRORABC123!?,completed,ERRORABC123!?,ERRORABC123!?,convenient,nonprob,ERRORABC123!?,priority
217,usual,proper,ERRORABC123!?,1,convenient,convenient,ERRORABC123!?,not_recom,not_recom
218,usual,ERRORABC123!?,ERRORABC123!?,1,convenient,convenient,ERRORABC123!?,recommended,ERRORABC123!?
219,usual,proper,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,slightly_prob,priority,priority
220,usual,proper,completed,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,slightly_prob,not_recom,not_recom
221,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
222,ERRORABC123!?,proper,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,problematic,priority,priority
223,ERRORABC123!?,proper,completed,1,ERRORABC123!?,ERRORABC123!?,problematic,ERRORABC123!?,not_recom
224,ERRORABC123!?,proper,completed,1,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,very_recom
225,ERRORABC123!?,proper,ERRORABC123!?,1,convenient,inconv,nonprob,priority,priority
226,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,inconv,ERRORABC123!?,not_recom,not_recom
227,usual,ERRORABC123!?,completed,ERRORABC123!?,ERRORABC123!?,inconv,slightly_prob,ERRORABC123!?,ERRORABC123!?
228,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,priority,priority
229,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,convenient,inconv,slightly_prob,not_recom,not_recom
230,usual,proper,ERRORABC123!?,1,convenient,ERRORABC123!?,problematic,recommended,ERRORABC123!?
231,usual,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,inconv,ERRORABC123!?,ERRORABC123!?,priority
232,ERRORABC123!?,ERRORABC123!?,completed,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,problematic,not_recom,not_recom
233,usual,ERRORABC123!?,completed,ERRORABC123!?,less_conv,convenient,nonprob,recommended,very_recom
234,ERRORABC123!?,proper,ERRORABC123!?,1,ERRORABC123!?,convenient,ERRORABC123!?,priority,ERRORABC123!?
235,ERRORABC123!?,proper,completed,ERRORABC123!?,ERRORABC123!?,convenient,ERRORABC123!?,not_recom,not_recom
236,usual,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,slightly_prob,recommended,ERRORABC123!?
237,usual,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,slightly_prob,priority,priority
238,usual,proper,completed,1,less_conv,ERRORABC123!?,slightly_prob,not_recom,not_recom
239,ERRORABC123!?,proper,ERRORABC123!?,1,ERRORABC123!?,convenient,problematic,recommended,priority
240,ERRORABC123!?,proper,ERRORABC123!?,1,ERRORABC123!?,convenient,problematic,priority,ERRORABC123!?
