,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
106,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,critical,inconv,problematic,not_recom,not_recom
107,usual,proper,complete,ERRORABC123!?,convenient,convenient,nonprob,recommended,very_recom
108,usual,ERRORABC123!?,complete,3,convenient,convenient,nonprob,priority,ERRORABC123!?
109,usual,proper,complete,ERRORABC123!?,convenient,ERRORABC123!?,nonprob,not_recom,not_recom
110,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,convenient,convenient,slightly_prob,recommended,ERRORABC123!?
111,usual,proper,complete,ERRORABC123!?,convenient,convenient,ERRORABC123!?,ERRORABC123!?,priority
112,usual,proper,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
113,usual,proper,ERRORABC123!?,3,convenient,convenient,problematic,recommended,priority
114,usual,ERRORABC123!?,complete,3,convenient,convenient,ERRORABC123!?,priority,priority
115,usual,proper,ERRORABC123!?,ERRORABC123!?,convenient,convenient,problematic,not_recom,not_recom
116,ERRORABC123!?,proper,complete,3,convenient,inconv,nonprob,recommended,priority
117,ERRORABC123!?,proper,ERRORABC123!?,3,convenient,inconv,nonprob,ERRORABC123!?,priority
118,usual,proper,complete,3,convenient,inconv,ERRORABC123!?,not_recom,not_recom
119,usual,proper,ERRORABC123!?,3,ERRORABC123!?,inconv,slightly_prob,recommended,priority
120,usual,proper,ERRORABC123!?,3,convenient,inconv,slightly_prob,priority,priority
121,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,inconv,slightly_prob,not_recom,not_recom
122,usual,proper,complete,3,convenient,inconv,problematic,recommended,priority
123,usual,proper,complete,ERRORABC123!?,convenient,ERRORABC123!?,problematic,priority,priority
124,ERRORABC123!?,proper,complete,3,convenient,ERRORABC123!?,problematic,not_recom,ERRORABC123!?
125,usual,proper,complete,3,less_conv,convenient,nonprob,recommended,ERRORABC123!?
126,ERRORABC123!?,ERRORABC123!?,complete,3,less_conv,convenient,nonprob,priority,priority
127,usual,proper,complete,3,less_conv,convenient,nonprob,ERRORABC123!?,not_recom
128,usual,proper,ERRORABC123!?,3,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,priority
129,usual,proper,complete,3,less_conv,convenient,slightly_prob,priority,priority
130,usual,proper,complete,ERRORABC123!?,less_conv,convenient,slightly_prob,not_recom,ERRORABC123!?
131,ERRORABC123!?,proper,complete,3,ERRORABC123!?,convenient,ERRORABC123!?,recommended,ERRORABC123!?
132,usual,ERRORABC123!?,complete,3,less_conv,ERRORABC123!?,problematic,ERRORABC123!?,ERRORABC123!?
133,usual,ERRORABC123!?,complete,3,less_conv,convenient,ERRORABC123!?,not_recom,not_recom
134,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,inconv,nonprob,recommended,priority
135,ERRORABC123!?,proper,complete,3,less_conv,inconv,ERRORABC123!?,priority,priority
136,ERRORABC123!?,proper,complete,3,ERRORABC123!?,ERRORABC123!?,nonprob,not_recom,not_recom
137,ERRORABC123!?,ERRORABC123!?,complete,3,ERRORABC123!?,inconv,slightly_prob,recommended,priority
138,usual,proper,complete,3,less_conv,inconv,slightly_prob,priority,priority
139,usual,proper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
140,usual,proper,complete,3,less_conv,inconv,problematic,recommended,ERRORABC123!?
141,usual,proper,complete,3,less_conv,inconv,problematic,priority,priority
142,usual,proper,complete,3,ERRORABC123!?,ERRORABC123!?,problematic,not_recom,not_recom
143,usual,proper,complete,3,critical,convenient,nonprob,recommended,priority
144,usual,proper,complete,3,critical,ERRORABC123!?,nonprob,ERRORABC123!?,priority
145,usual,proper,complete,3,critical,convenient,nonprob,not_recom,not_recom
146,ERRORABC123!?,proper,complete,3,critical,ERRORABC123!?,slightly_prob,recommended,priority
147,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,critical,ERRORABC123!?,ERRORABC123!?,priority,priority
148,ERRORABC123!?,proper,complete,3,critical,ERRORABC123!?,slightly_prob,not_recom,not_recom
149,usual,ERRORABC123!?,complete,3,critical,convenient,problematic,ERRORABC123!?,priority
150,ERRORABC123!?,proper,complete,3,critical,convenient,problematic,priority,ERRORABC123!?
151,ERRORABC123!?,proper,complete,3,critical,convenient,problematic,ERRORABC123!?,not_recom
152,usual,proper,complete,ERRORABC123!?,critical,inconv,ERRORABC123!?,recommended,ERRORABC123!?
153,usual,proper,ERRORABC123!?,3,critical,inconv,nonprob,priority,priority
154,usual,ERRORABC123!?,complete,ERRORABC123!?,critical,inconv,nonprob,not_recom,not_recom
155,usual,proper,complete,ERRORABC123!?,critical,ERRORABC123!?,ERRORABC123!?,recommended,priority
156,usual,proper,complete,ERRORABC123!?,critical,ERRORABC123!?,slightly_prob,ERRORABC123!?,priority
157,ERRORABC123!?,proper,complete,3,critical,inconv,ERRORABC123!?,ERRORABC123!?,not_recom
158,usual,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,inconv,problematic,recommended,ERRORABC123!?
159,ERRORABC123!?,ERRORABC123!?,complete,3,ERRORABC123!?,inconv,problematic,priority,priority
160,ERRORABC123!?,proper,complete,3,critical,inconv,problematic,not_recom,not_recom
161,usual,proper,complete,more,convenient,convenient,nonprob,recommended,very_recom
162,usual,proper,complete,more,ERRORABC123!?,convenient,nonprob,priority,priority
163,ERRORABC123!?,proper,complete,more,convenient,convenient,ERRORABC123!?,not_recom,not_recom
164,usual,proper,complete,more,convenient,ERRORABC123!?,slightly_prob,ERRORABC123!?,ERRORABC123!?
165,usual,proper,complete,more,ERRORABC123!?,convenient,slightly_prob,priority,priority
166,usual,ERRORABC123!?,complete,more,convenient,convenient,slightly_prob,ERRORABC123!?,not_recom
167,usual,proper,complete,more,convenient,convenient,problematic,recommended,priority
168,usual,proper,complete,more,convenient,ERRORABC123!?,problematic,priority,priority
169,usual,proper,complete,more,convenient,convenient,problematic,not_recom,ERRORABC123!?
170,usual,proper,complete,more,convenient,ERRORABC123!?,nonprob,recommended,priority
171,usual,proper,complete,more,convenient,inconv,nonprob,priority,ERRORABC123!?
172,usual,proper,complete,more,convenient,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
173,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,convenient,inconv,slightly_prob,recommended,priority
174,usual,ERRORABC123!?,complete,ERRORABC123!?,ERRORABC123!?,inconv,slightly_prob,priority,priority
175,usual,proper,complete,more,convenient,inconv,slightly_prob,not_recom,ERRORABC123!?
176,usual,proper,ERRORABC123!?,ERRORABC123!?,convenient,inconv,problematic,recommended,priority
177,usual,proper,complete,more,convenient,inconv,problematic,priority,priority
178,usual,proper,complete,more,convenient,inconv,problematic,not_recom,not_recom
179,ERRORABC123!?,proper,complete,more,less_conv,convenient,nonprob,recommended,priority
180,usual,proper,complete,ERRORABC123!?,less_conv,convenient,ERRORABC123!?,ERRORABC123!?,priority
181,usual,proper,complete,ERRORABC123!?,less_conv,convenient,nonprob,not_recom,not_recom
182,usual,ERRORABC123!?,complete,more,less_conv,convenient,slightly_prob,recommended,priority
183,usual,proper,ERRORABC123!?,more,less_conv,convenient,slightly_prob,priority,priority
184,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,less_conv,convenient,slightly_prob,not_recom,not_recom
185,usual,proper,complete,more,less_conv,convenient,problematic,recommended,priority
186,ERRORABC123!?,proper,complete,ERRORABC123!?,ERRORABC123!?,convenient,problematic,priority,priority
187,usual,proper,complete,more,less_conv,convenient,problematic,not_recom,not_recom
188,usual,ERRORABC123!?,complete,ERRORABC123!?,less_conv,inconv,ERRORABC123!?,recommended,priority
189,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,ERRORABC123!?,inconv,nonprob,ERRORABC123!?,priority
190,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,inconv,nonprob,not_recom,not_recom
191,usual,proper,complete,more,less_conv,inconv,slightly_prob,ERRORABC123!?,priority
192,usual,proper,complete,more,less_conv,inconv,slightly_prob,ERRORABC123!?,priority
193,usual,ERRORABC123!?,complete,more,ERRORABC123!?,inconv,slightly_prob,not_recom,ERRORABC123!?
194,ERRORABC123!?,proper,ERRORABC123!?,more,ERRORABC123!?,ERRORABC123!?,problematic,ERRORABC123!?,priority
195,usual,proper,complete,more,less_conv,inconv,problematic,priority,ERRORABC123!?
196,usual,proper,complete,more,ERRORABC123!?,inconv,problematic,not_recom,ERRORABC123!?
197,usual,ERRORABC123!?,ERRORABC123!?,more,critical,ERRORABC123!?,nonprob,recommended,priority
198,usual,proper,complete,ERRORABC123!?,critical,convenient,ERRORABC123!?,ERRORABC123!?,priority
199,usual,proper,ERRORABC123!?,more,critical,convenient,nonprob,ERRORABC123!?,ERRORABC123!?
200,usual,proper,complete,ERRORABC123!?,critical,convenient,ERRORABC123!?,recommended,priority
201,usual,proper,complete,more,ERRORABC123!?,convenient,slightly_prob,priority,ERRORABC123!?
202,usual,proper,complete,more,critical,convenient,ERRORABC123!?,not_recom,not_recom
203,usual,proper,complete,more,critical,ERRORABC123!?,problematic,recommended,priority
204,usual,proper,ERRORABC123!?,more,critical,convenient,problematic,priority,ERRORABC123!?
205,usual,proper,ERRORABC123!?,more,critical,convenient,problematic,ERRORABC123!?,not_recom
206,usual,proper,complete,ERRORABC123!?,critical,inconv,nonprob,recommended,priority
207,usual,ERRORABC123!?,ERRORABC123!?,more,critical,inconv,nonprob,priority,priority
208,usual,proper,complete,more,critical,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
209,usual,proper,complete,more,critical,inconv,slightly_prob,recommended,priority
210,usual,proper,complete,more,critical,inconv,ERRORABC123!?,ERRORABC123!?,priority
211,usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
212,ERRORABC123!?,proper,complete,more,critical,inconv,ERRORABC123!?,recommended,priority
213,usual,ERRORABC123!?,ERRORABC123!?,more,critical,inconv,problematic,priority,priority
214,usual,proper,complete,more,ERRORABC123!?,inconv,ERRORABC123!?,not_recom,not_recom
215,usual,proper,completed,1,convenient,convenient,nonprob,ERRORABC123!?,very_recom
216,ERRORABC123!?,proper,completed,1,convenient,convenient,nonprob,priority,priority
217,ERRORABC123!?,proper,completed,1,convenient,convenient,ERRORABC123!?,not_recom,not_recom
218,usual,proper,ERRORABC123!?,1,convenient,convenient,slightly_prob,ERRORABC123!?,very_recom
219,ERRORABC123!?,proper,ERRORABC123!?,1,ERRORABC123!?,convenient,ERRORABC123!?,priority,ERRORABC123!?
220,usual,proper,completed,ERRORABC123!?,convenient,convenient,ERRORABC123!?,ERRORABC123!?,not_recom
221,usual,proper,completed,ERRORABC123!?,convenient,convenient,problematic,recommended,priority
222,usual,proper,completed,1,ERRORABC123!?,convenient,problematic,priority,priority
223,usual,proper,completed,ERRORABC123!?,convenient,convenient,problematic,ERRORABC123!?,ERRORABC123!?
224,usual,ERRORABC123!?,completed,1,convenient,ERRORABC123!?,nonprob,recommended,ERRORABC123!?
225,usual,proper,completed,1,convenient,inconv,nonprob,ERRORABC123!?,ERRORABC123!?
226,ERRORABC123!?,proper,completed,1,convenient,inconv,nonprob,not_recom,not_recom
227,ERRORABC123!?,proper,completed,1,convenient,ERRORABC123!?,slightly_prob,recommended,very_recom
228,usual,ERRORABC123!?,completed,1,ERRORABC123!?,inconv,slightly_prob,priority,ERRORABC123!?
229,ERRORABC123!?,ERRORABC123!?,completed,ERRORABC123!?,convenient,inconv,slightly_prob,not_recom,ERRORABC123!?
230,usual,proper,completed,1,convenient,inconv,problematic,recommended,ERRORABC123!?
231,ERRORABC123!?,proper,completed,1,convenient,inconv,problematic,priority,priority
232,usual,proper,completed,1,convenient,inconv,problematic,not_recom,not_recom
233,usual,proper,ERRORABC123!?,1,less_conv,convenient,nonprob,recommended,very_recom
234,usual,proper,completed,1,less_conv,convenient,nonprob,priority,priority
235,usual,proper,completed,1,ERRORABC123!?,convenient,nonprob,not_recom,ERRORABC123!?
236,usual,ERRORABC123!?,ERRORABC123!?,1,less_conv,convenient,slightly_prob,recommended,very_recom
237,ERRORABC123!?,proper,ERRORABC123!?,1,less_conv,convenient,slightly_prob,priority,priority
238,usual,proper,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recom
239,ERRORABC123!?,proper,completed,1,less_conv,convenient,problematic,recommended,ERRORABC123!?
240,usual,ERRORABC123!?,completed,1,less_conv,convenient,problematic,priority,ERRORABC123!?
241,usual,proper,completed,1,less_conv,convenient,problematic,not_recom,not_recom
242,usual,proper,completed,1,less_conv,inconv,nonprob,recommended,ERRORABC123!?
243,ERRORABC123!?,proper,completed,1,less_conv,ERRORABC123!?,nonprob,priority,priority
244,usual,proper,completed,1,less_conv,inconv,nonprob,ERRORABC123!?,not_recom
245,usual,ERRORABC123!?,completed,ERRORABC123!?,less_conv,ERRORABC123!?,ERRORABC123!?,recommended,very_recom
246,usual,proper,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,slightly_prob,priority,priority
247,usual,proper,completed,1,ERRORABC123!?,ERRORABC123!?,slightly_prob,not_recom,not_recom
248,usual,proper,completed,ERRORABC123!?,less_conv,inconv,ERRORABC123!?,recommended,priority
249,usual,ERRORABC123!?,completed,1,less_conv,inconv,problematic,priority,ERRORABC123!?
250,usual,proper,completed,ERRORABC123!?,less_conv,inconv,problematic,not_recom,not_recom
251,ERRORABC123!?,proper,completed,1,ERRORABC123!?,convenient,nonprob,recommended,priority
252,usual,proper,completed,1,ERRORABC123!?,convenient,nonprob,priority,priority
253,usual,proper,completed,ERRORABC123!?,critical,ERRORABC123!?,nonprob,ERRORABC123!?,ERRORABC123!?
254,usual,ERRORABC123!?,completed,1,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,priority
255,usual,proper,completed,1,critical,convenient,slightly_prob,priority,priority
256,ERRORABC123!?,ERRORABC123!?,completed,1,critical,convenient,slightly_prob,not_recom,not_recom
257,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,critical,convenient,problematic,recommended,ERRORABC123!?
258,usual,proper,completed,1,critical,ERRORABC123!?,problematic,priority,priority
259,usual,proper,completed,1,critical,ERRORABC123!?,problematic,ERRORABC123!?,not_recom
260,usual,proper,completed,1,ERRORABC123!?,ERRORABC123!?,nonprob,recommended,priority
261,usual,ERRORABC123!?,completed,1,critical,inconv,nonprob,priority,priority
262,usual,ERRORABC123!?,completed,1,ERRORABC123!?,inconv,nonprob,not_recom,not_recom
263,usual,proper,completed,1,critical,inconv,slightly_prob,recommended,priority
264,ERRORABC123!?,proper,ERRORABC123!?,1,critical,inconv,slightly_prob,priority,priority
265,usual,ERRORABC123!?,completed,1,critical,inconv,slightly_prob,not_recom,not_recom
266,ERRORABC123!?,proper,completed,ERRORABC123!?,critical,ERRORABC123!?,problematic,recommended,priority
267,usual,ERRORABC123!?,completed,1,critical,inconv,problematic,priority,ERRORABC123!?
268,usual,ERRORABC123!?,completed,1,critical,inconv,problematic,not_recom,ERRORABC123!?
269,usual,proper,completed,2,convenient,convenient,ERRORABC123!?,recommended,very_recom
270,usual,proper,completed,2,convenient,convenient,ERRORABC123!?,priority,priority
271,ERRORABC123!?,proper,ERRORABC123!?,2,convenient,ERRORABC123!?,nonprob,ERRORABC123!?,not_recom
272,usual,proper,completed,2,convenient,convenient,ERRORABC123!?,ERRORABC123!?,very_recom
273,usual,proper,completed,2,convenient,convenient,slightly_prob,priority,priority
274,usual,proper,completed,2,ERRORABC123!?,ERRORABC123!?,slightly_prob,not_recom,not_recom
275,usual,proper,completed,2,convenient,convenient,problematic,recommended,ERRORABC123!?
276,usual,proper,completed,2,convenient,convenient,problematic,priority,priority
277,usual,proper,completed,2,convenient,convenient,problematic,ERRORABC123!?,not_recom
278,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,inconv,nonprob,recommended,very_recom
279,usual,proper,completed,2,convenient,inconv,nonprob,priority,priority
280,usual,proper,completed,2,ERRORABC123!?,inconv,nonprob,not_recom,ERRORABC123!?
281,usual,proper,ERRORABC123!?,ERRORABC123!?,convenient,inconv,ERRORABC123!?,recommended,very_recom
282,usual,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,inconv,slightly_prob,ERRORABC123!?,priority
283,usual,proper,completed,ERRORABC123!?,convenient,inconv,slightly_prob,not_recom,not_recom
284,usual,proper,completed,2,convenient,inconv,problematic,recommended,priority
285,usual,proper,ERRORABC123!?,ERRORABC123!?,convenient,inconv,problematic,priority,priority
286,usual,proper,completed,2,ERRORABC123!?,inconv,problematic,not_recom,not_recom
287,usual,proper,completed,2,less_conv,convenient,nonprob,recommended,ERRORABC123!?
288,ERRORABC123!?,proper,completed,2,less_conv,convenient,nonprob,priority,priority
289,usual,proper,completed,2,less_conv,convenient,nonprob,ERRORABC123!?,not_recom
290,ERRORABC123!?,proper,ERRORABC123!?,2,less_conv,convenient,ERRORABC123!?,recommended,very_recom
291,ERRORABC123!?,proper,completed,2,less_conv,convenient,slightly_prob,ERRORABC123!?,priority
292,usual,proper,completed,2,less_conv,convenient,ERRORABC123!?,ERRORABC123!?,not_recom
293,ERRORABC123!?,proper,completed,2,less_conv,convenient,problematic,recommended,priority
294,usual,proper,completed,ERRORABC123!?,ERRORABC123!?,convenient,problematic,ERRORABC123!?,priority
295,usual,proper,completed,2,less_conv,convenient,problematic,not_recom,not_recom
296,usual,proper,completed,2,ERRORABC123!?,ERRORABC123!?,nonprob,ERRORABC123!?,very_recom
297,usual,proper,ERRORABC123!?,2,less_conv,inconv,nonprob,priority,priority
298,ERRORABC123!?,ERRORABC123!?,completed,2,less_conv,inconv,nonprob,not_recom,not_recom
299,ERRORABC123!?,proper,completed,2,less_conv,inconv,slightly_prob,recommended,very_recom
300,usual,proper,completed,2,less_conv,inconv,slightly_prob,priority,priority
301,usual,proper,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recom
302,usual,proper,ERRORABC123!?,2,less_conv,inconv,problematic,recommended,priority
303,usual,proper,ERRORABC123!?,2,less_conv,inconv,problematic,ERRORABC123!?,priority
304,usual,proper,ERRORABC123!?,2,less_conv,inconv,ERRORABC123!?,not_recom,not_recom
305,usual,ERRORABC123!?,completed,2,critical,convenient,nonprob,recommended,priority
