,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
48,usual,ERRORABC123!?,ERRORABC123!?,1,critical,inconv,ERRORABC123!?,priority,priority
49,ERRORABC123!?,proper,complete,1,critical,inconv,slightly_prob,not_recom,not_recom
50,usual,proper,complete,1,critical,inconv,problematic,recommended,priority
51,usual,ERRORABC123!?,ERRORABC123!?,1,critical,ERRORABC123!?,problematic,priority,priority
52,usual,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,inconv,problematic,not_recom,ERRORABC123!?
53,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,convenient,convenient,nonprob,ERRORABC123!?,very_recom
54,usual,proper,complete,2,ERRORABC123!?,convenient,nonprob,priority,priority
55,usual,proper,complete,2,convenient,ERRORABC123!?,nonprob,not_recom,ERRORABC123!?
56,usual,ERRORABC123!?,complete,ERRORABC123!?,convenient,ERRORABC123!?,slightly_prob,ERRORABC123!?,ERRORABC123!?
57,usual,ERRORABC123!?,complete,2,ERRORABC123!?,convenient,slightly_prob,priority,ERRORABC123!?
58,usual,proper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
59,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,priority
60,usual,proper,complete,2,convenient,ERRORABC123!?,problematic,priority,priority
61,ERRORABC123!?,proper,complete,2,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
62,usual,proper,complete,2,ERRORABC123!?,ERRORABC123!?,nonprob,recommended,very_recom
63,usual,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,nonprob,priority,priority
64,ERRORABC123!?,proper,complete,ERRORABC123!?,convenient,ERRORABC123!?,nonprob,ERRORABC123!?,not_recom
65,usual,proper,complete,2,convenient,inconv,ERRORABC123!?,recommended,ERRORABC123!?
66,ERRORABC123!?,proper,ERRORABC123!?,2,convenient,inconv,slightly_prob,priority,priority
67,usual,proper,complete,2,convenient,inconv,slightly_prob,ERRORABC123!?,ERRORABC123!?
68,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,convenient,inconv,ERRORABC123!?,recommended,priority
69,usual,proper,complete,2,convenient,inconv,ERRORABC123!?,ERRORABC123!?,priority
70,ERRORABC123!?,proper,ERRORABC123!?,2,convenient,inconv,problematic,not_recom,not_recom
71,usual,ERRORABC123!?,complete,ERRORABC123!?,less_conv,ERRORABC123!?,ERRORABC123!?,recommended,ERRORABC123!?
72,ERRORABC123!?,ERRORABC123!?,complete,2,less_conv,convenient,ERRORABC123!?,priority,priority
73,usual,proper,complete,2,less_conv,ERRORABC123!?,nonprob,not_recom,not_recom
74,usual,ERRORABC123!?,complete,2,less_conv,convenient,ERRORABC123!?,recommended,very_recom
75,usual,proper,ERRORABC123!?,ERRORABC123!?,less_conv,convenient,slightly_prob,ERRORABC123!?,priority
76,usual,proper,complete,2,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,not_recom
77,usual,ERRORABC123!?,complete,2,ERRORABC123!?,convenient,problematic,ERRORABC123!?,priority
78,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,less_conv,convenient,ERRORABC123!?,priority,ERRORABC123!?
79,ERRORABC123!?,proper,complete,2,less_conv,convenient,ERRORABC123!?,not_recom,ERRORABC123!?
80,ERRORABC123!?,proper,ERRORABC123!?,2,less_conv,inconv,nonprob,recommended,ERRORABC123!?
81,usual,ERRORABC123!?,complete,ERRORABC123!?,ERRORABC123!?,inconv,nonprob,priority,priority
82,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,nonprob,not_recom,not_recom
83,usual,proper,complete,2,ERRORABC123!?,inconv,ERRORABC123!?,ERRORABC123!?,very_recom
84,usual,ERRORABC123!?,complete,2,less_conv,inconv,slightly_prob,ERRORABC123!?,ERRORABC123!?
85,usual,proper,complete,2,less_conv,inconv,ERRORABC123!?,ERRORABC123!?,not_recom
86,ERRORABC123!?,proper,complete,2,less_conv,inconv,problematic,ERRORABC123!?,priority
87,usual,proper,complete,2,less_conv,inconv,problematic,priority,priority
88,ERRORABC123!?,ERRORABC123!?,complete,2,less_conv,inconv,problematic,ERRORABC123!?,not_recom
89,usual,ERRORABC123!?,complete,2,critical,convenient,nonprob,ERRORABC123!?,priority
90,usual,proper,complete,2,critical,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
91,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,convenient,nonprob,ERRORABC123!?,not_recom
92,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,critical,ERRORABC123!?,slightly_prob,recommended,priority
93,ERRORABC123!?,proper,complete,2,critical,convenient,slightly_prob,priority,priority
94,usual,proper,ERRORABC123!?,ERRORABC123!?,critical,convenient,slightly_prob,not_recom,not_recom
95,usual,proper,complete,2,critical,convenient,ERRORABC123!?,recommended,priority
96,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,convenient,problematic,priority,priority
97,ERRORABC123!?,proper,ERRORABC123!?,2,ERRORABC123!?,convenient,problematic,not_recom,ERRORABC123!?
98,usual,proper,ERRORABC123!?,ERRORABC123!?,critical,inconv,nonprob,recommended,priority
99,usual,ERRORABC123!?,ERRORABC123!?,2,critical,inconv,nonprob,priority,priority
100,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,critical,inconv,nonprob,ERRORABC123!?,not_recom
101,usual,proper,complete,2,critical,inconv,slightly_prob,ERRORABC123!?,ERRORABC123!?
102,usual,proper,complete,2,critical,inconv,slightly_prob,ERRORABC123!?,priority
103,ERRORABC123!?,proper,ERRORABC123!?,2,ERRORABC123!?,inconv,slightly_prob,not_recom,not_recom
104,usual,ERRORABC123!?,complete,2,critical,inconv,problematic,recommended,priority
105,usual,proper,ERRORABC123!?,2,critical,inconv,ERRORABC123!?,priority,priority
106,usual,proper,complete,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,not_recom,ERRORABC123!?
107,ERRORABC123!?,proper,complete,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,recommended,very_recom
108,usual,proper,complete,3,convenient,convenient,nonprob,priority,priority
109,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,convenient,ERRORABC123!?,not_recom,ERRORABC123!?
110,usual,ERRORABC123!?,ERRORABC123!?,3,convenient,convenient,slightly_prob,recommended,ERRORABC123!?
111,usual,proper,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,priority,ERRORABC123!?
112,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,convenient,ERRORABC123!?,slightly_prob,not_recom,not_recom
113,usual,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,convenient,problematic,ERRORABC123!?,priority
114,usual,proper,ERRORABC123!?,3,convenient,ERRORABC123!?,problematic,ERRORABC123!?,priority
115,usual,ERRORABC123!?,complete,3,convenient,convenient,problematic,not_recom,ERRORABC123!?
116,usual,proper,complete,3,convenient,inconv,nonprob,recommended,ERRORABC123!?
117,usual,proper,complete,3,convenient,inconv,nonprob,priority,priority
118,usual,proper,complete,3,convenient,inconv,nonprob,not_recom,not_recom
119,ERRORABC123!?,ERRORABC123!?,complete,3,ERRORABC123!?,inconv,ERRORABC123!?,recommended,priority
120,usual,proper,complete,3,convenient,inconv,slightly_prob,ERRORABC123!?,ERRORABC123!?
121,ERRORABC123!?,proper,complete,3,convenient,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
122,usual,proper,ERRORABC123!?,3,ERRORABC123!?,inconv,ERRORABC123!?,recommended,priority
123,usual,proper,complete,3,convenient,ERRORABC123!?,problematic,priority,priority
124,usual,proper,complete,3,convenient,ERRORABC123!?,problematic,ERRORABC123!?,not_recom
125,usual,proper,ERRORABC123!?,ERRORABC123!?,less_conv,ERRORABC123!?,nonprob,recommended,priority
126,usual,proper,complete,3,less_conv,ERRORABC123!?,nonprob,ERRORABC123!?,ERRORABC123!?
127,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
128,usual,proper,ERRORABC123!?,3,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,priority
129,ERRORABC123!?,proper,ERRORABC123!?,3,less_conv,convenient,slightly_prob,priority,ERRORABC123!?
130,usual,ERRORABC123!?,complete,ERRORABC123!?,ERRORABC123!?,convenient,slightly_prob,not_recom,ERRORABC123!?
131,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,convenient,problematic,recommended,priority
132,usual,proper,complete,3,less_conv,ERRORABC123!?,problematic,priority,ERRORABC123!?
133,usual,ERRORABC123!?,complete,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,problematic,not_recom,not_recom
134,usual,proper,complete,ERRORABC123!?,less_conv,inconv,nonprob,recommended,ERRORABC123!?
135,ERRORABC123!?,proper,complete,ERRORABC123!?,less_conv,inconv,nonprob,priority,ERRORABC123!?
136,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,less_conv,inconv,nonprob,not_recom,ERRORABC123!?
137,usual,proper,complete,3,less_conv,inconv,ERRORABC123!?,recommended,priority
138,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,less_conv,inconv,slightly_prob,ERRORABC123!?,ERRORABC123!?
139,ERRORABC123!?,proper,ERRORABC123!?,3,less_conv,inconv,slightly_prob,ERRORABC123!?,not_recom
140,usual,proper,ERRORABC123!?,3,less_conv,inconv,ERRORABC123!?,recommended,priority
141,usual,proper,complete,3,less_conv,inconv,problematic,priority,priority
142,usual,proper,ERRORABC123!?,ERRORABC123!?,less_conv,inconv,problematic,not_recom,not_recom
143,usual,ERRORABC123!?,complete,ERRORABC123!?,critical,convenient,nonprob,recommended,priority
144,usual,proper,ERRORABC123!?,3,critical,convenient,nonprob,priority,priority
145,usual,proper,complete,3,critical,convenient,nonprob,not_recom,not_recom
146,usual,proper,ERRORABC123!?,3,critical,ERRORABC123!?,slightly_prob,recommended,priority
147,usual,ERRORABC123!?,complete,ERRORABC123!?,critical,convenient,ERRORABC123!?,priority,priority
148,usual,proper,complete,3,critical,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,not_recom
149,ERRORABC123!?,proper,complete,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,recommended,ERRORABC123!?
150,usual,ERRORABC123!?,complete,3,critical,convenient,problematic,priority,priority
151,usual,proper,complete,3,critical,convenient,problematic,not_recom,ERRORABC123!?
152,usual,proper,complete,3,ERRORABC123!?,inconv,ERRORABC123!?,recommended,ERRORABC123!?
153,ERRORABC123!?,ERRORABC123!?,complete,3,critical,inconv,ERRORABC123!?,priority,priority
154,usual,ERRORABC123!?,complete,3,critical,inconv,ERRORABC123!?,ERRORABC123!?,not_recom
155,usual,ERRORABC123!?,complete,3,critical,inconv,slightly_prob,recommended,ERRORABC123!?
156,usual,ERRORABC123!?,complete,3,critical,inconv,slightly_prob,ERRORABC123!?,ERRORABC123!?
157,ERRORABC123!?,ERRORABC123!?,complete,3,critical,inconv,slightly_prob,not_recom,not_recom
158,ERRORABC123!?,proper,ERRORABC123!?,3,critical,inconv,ERRORABC123!?,recommended,priority
159,usual,ERRORABC123!?,complete,3,critical,ERRORABC123!?,problematic,priority,priority
160,usual,proper,complete,ERRORABC123!?,critical,ERRORABC123!?,problematic,not_recom,ERRORABC123!?
161,usual,proper,complete,more,convenient,convenient,nonprob,ERRORABC123!?,very_recom
162,ERRORABC123!?,ERRORABC123!?,complete,more,ERRORABC123!?,ERRORABC123!?,nonprob,priority,priority
163,usual,ERRORABC123!?,complete,more,convenient,convenient,nonprob,not_recom,not_recom
164,usual,proper,ERRORABC123!?,ERRORABC123!?,convenient,convenient,slightly_prob,recommended,very_recom
165,ERRORABC123!?,proper,ERRORABC123!?,more,convenient,convenient,slightly_prob,priority,priority
166,ERRORABC123!?,proper,complete,more,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,not_recom
167,usual,proper,ERRORABC123!?,more,convenient,convenient,problematic,recommended,ERRORABC123!?
168,usual,proper,complete,more,convenient,ERRORABC123!?,problematic,priority,priority
169,usual,proper,complete,more,convenient,convenient,problematic,not_recom,ERRORABC123!?
170,usual,proper,complete,more,convenient,inconv,nonprob,recommended,priority
171,usual,ERRORABC123!?,complete,more,convenient,inconv,ERRORABC123!?,ERRORABC123!?,priority
172,usual,proper,complete,ERRORABC123!?,convenient,inconv,nonprob,not_recom,not_recom
173,usual,proper,complete,more,convenient,inconv,ERRORABC123!?,ERRORABC123!?,priority
174,usual,proper,complete,more,ERRORABC123!?,ERRORABC123!?,slightly_prob,priority,priority
175,usual,proper,ERRORABC123!?,ERRORABC123!?,convenient,inconv,ERRORABC123!?,not_recom,not_recom
176,usual,ERRORABC123!?,complete,more,convenient,inconv,problematic,recommended,priority
177,ERRORABC123!?,proper,complete,more,convenient,inconv,problematic,priority,priority
178,usual,proper,complete,more,ERRORABC123!?,inconv,problematic,ERRORABC123!?,not_recom
179,usual,ERRORABC123!?,complete,ERRORABC123!?,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,priority
180,usual,ERRORABC123!?,complete,more,less_conv,ERRORABC123!?,nonprob,priority,ERRORABC123!?
181,usual,proper,complete,more,ERRORABC123!?,convenient,nonprob,not_recom,not_recom
182,usual,proper,ERRORABC123!?,more,less_conv,ERRORABC123!?,ERRORABC123!?,recommended,priority
183,ERRORABC123!?,ERRORABC123!?,complete,more,less_conv,ERRORABC123!?,slightly_prob,priority,priority
184,usual,ERRORABC123!?,ERRORABC123!?,more,ERRORABC123!?,convenient,slightly_prob,not_recom,not_recom
185,ERRORABC123!?,ERRORABC123!?,complete,more,less_conv,convenient,problematic,ERRORABC123!?,ERRORABC123!?
186,usual,proper,complete,more,less_conv,convenient,problematic,ERRORABC123!?,ERRORABC123!?
187,usual,ERRORABC123!?,complete,ERRORABC123!?,less_conv,convenient,problematic,not_recom,not_recom
188,ERRORABC123!?,proper,complete,more,less_conv,ERRORABC123!?,nonprob,recommended,ERRORABC123!?
189,ERRORABC123!?,proper,complete,ERRORABC123!?,less_conv,ERRORABC123!?,nonprob,ERRORABC123!?,ERRORABC123!?
190,usual,proper,complete,more,less_conv,inconv,ERRORABC123!?,not_recom,not_recom
191,usual,proper,complete,ERRORABC123!?,less_conv,inconv,ERRORABC123!?,recommended,priority
192,usual,proper,complete,more,less_conv,inconv,slightly_prob,priority,priority
193,usual,proper,ERRORABC123!?,ERRORABC123!?,less_conv,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
194,usual,proper,ERRORABC123!?,more,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,recommended,ERRORABC123!?
195,ERRORABC123!?,proper,complete,more,less_conv,inconv,problematic,priority,ERRORABC123!?
196,ERRORABC123!?,proper,ERRORABC123!?,more,less_conv,ERRORABC123!?,problematic,ERRORABC123!?,not_recom
197,usual,ERRORABC123!?,complete,more,ERRORABC123!?,convenient,nonprob,ERRORABC123!?,priority
198,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,critical,convenient,nonprob,ERRORABC123!?,priority
199,usual,proper,complete,more,critical,convenient,nonprob,ERRORABC123!?,not_recom
200,usual,proper,ERRORABC123!?,more,critical,ERRORABC123!?,ERRORABC123!?,recommended,ERRORABC123!?
201,ERRORABC123!?,ERRORABC123!?,complete,ERRORABC123!?,critical,convenient,slightly_prob,ERRORABC123!?,priority
202,usual,proper,complete,more,critical,convenient,ERRORABC123!?,not_recom,not_recom
203,usual,proper,complete,more,critical,ERRORABC123!?,problematic,recommended,priority
204,ERRORABC123!?,proper,complete,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,problematic,priority,priority
205,usual,proper,complete,more,critical,ERRORABC123!?,problematic,not_recom,not_recom
206,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,inconv,nonprob,recommended,priority
207,ERRORABC123!?,proper,complete,more,ERRORABC123!?,inconv,nonprob,ERRORABC123!?,priority
208,usual,proper,complete,ERRORABC123!?,critical,inconv,ERRORABC123!?,not_recom,ERRORABC123!?
209,usual,ERRORABC123!?,complete,more,critical,inconv,slightly_prob,ERRORABC123!?,priority
210,usual,proper,complete,more,critical,inconv,slightly_prob,priority,priority
211,usual,proper,complete,ERRORABC123!?,critical,inconv,ERRORABC123!?,ERRORABC123!?,not_recom
212,usual,proper,ERRORABC123!?,ERRORABC123!?,critical,inconv,ERRORABC123!?,recommended,priority
213,usual,ERRORABC123!?,complete,more,ERRORABC123!?,inconv,problematic,ERRORABC123!?,priority
214,usual,proper,complete,ERRORABC123!?,critical,ERRORABC123!?,problematic,not_recom,not_recom
215,usual,ERRORABC123!?,completed,1,convenient,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
216,usual,proper,completed,ERRORABC123!?,convenient,convenient,nonprob,ERRORABC123!?,ERRORABC123!?
217,ERRORABC123!?,proper,completed,ERRORABC123!?,ERRORABC123!?,convenient,nonprob,not_recom,not_recom
218,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,convenient,ERRORABC123!?,slightly_prob,recommended,very_recom
219,usual,proper,completed,1,convenient,convenient,ERRORABC123!?,priority,priority
220,usual,proper,completed,1,ERRORABC123!?,ERRORABC123!?,slightly_prob,ERRORABC123!?,ERRORABC123!?
221,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,priority
222,usual,proper,ERRORABC123!?,1,convenient,convenient,problematic,ERRORABC123!?,priority
223,ERRORABC123!?,proper,completed,1,convenient,convenient,problematic,not_recom,not_recom
224,ERRORABC123!?,ERRORABC123!?,completed,1,convenient,inconv,nonprob,recommended,very_recom
225,usual,proper,completed,1,convenient,inconv,nonprob,priority,ERRORABC123!?
226,usual,proper,completed,1,ERRORABC123!?,ERRORABC123!?,nonprob,not_recom,not_recom
227,usual,proper,ERRORABC123!?,1,convenient,inconv,slightly_prob,ERRORABC123!?,very_recom
228,usual,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,slightly_prob,priority,ERRORABC123!?
229,usual,proper,completed,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
230,usual,proper,completed,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,recommended,ERRORABC123!?
231,usual,proper,completed,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,priority
232,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,inconv,problematic,not_recom,not_recom
233,usual,ERRORABC123!?,completed,1,ERRORABC123!?,convenient,ERRORABC123!?,ERRORABC123!?,very_recom
234,ERRORABC123!?,ERRORABC123!?,completed,1,less_conv,ERRORABC123!?,ERRORABC123!?,priority,ERRORABC123!?
235,usual,ERRORABC123!?,completed,ERRORABC123!?,less_conv,convenient,nonprob,ERRORABC123!?,not_recom
236,usual,ERRORABC123!?,ERRORABC123!?,1,less_conv,ERRORABC123!?,slightly_prob,recommended,very_recom
237,usual,ERRORABC123!?,completed,1,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,priority
238,usual,proper,completed,1,less_conv,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
239,usual,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,less_conv,convenient,problematic,recommended,priority
240,ERRORABC123!?,ERRORABC123!?,completed,1,less_conv,convenient,ERRORABC123!?,priority,priority
241,usual,proper,completed,1,less_conv,ERRORABC123!?,ERRORABC123!?,not_recom,not_recom
242,usual,proper,completed,1,ERRORABC123!?,ERRORABC123!?,nonprob,recommended,ERRORABC123!?
243,usual,proper,completed,1,less_conv,ERRORABC123!?,nonprob,priority,priority
244,usual,ERRORABC123!?,ERRORABC123!?,1,less_conv,ERRORABC123!?,nonprob,ERRORABC123!?,not_recom
245,usual,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,inconv,slightly_prob,recommended,very_recom
246,usual,ERRORABC123!?,completed,ERRORABC123!?,less_conv,inconv,slightly_prob,priority,priority
247,usual,proper,completed,1,ERRORABC123!?,ERRORABC123!?,slightly_prob,not_recom,not_recom
248,usual,proper,ERRORABC123!?,1,less_conv,inconv,problematic,recommended,ERRORABC123!?
249,usual,proper,completed,ERRORABC123!?,less_conv,inconv,problematic,priority,priority
250,ERRORABC123!?,proper,completed,ERRORABC123!?,less_conv,ERRORABC123!?,problematic,not_recom,not_recom
251,ERRORABC123!?,ERRORABC123!?,completed,1,critical,convenient,nonprob,ERRORABC123!?,priority
252,ERRORABC123!?,proper,completed,ERRORABC123!?,critical,convenient,nonprob,priority,priority
253,ERRORABC123!?,proper,completed,ERRORABC123!?,critical,convenient,nonprob,not_recom,not_recom
254,usual,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,convenient,slightly_prob,recommended,priority
255,ERRORABC123!?,proper,completed,1,critical,convenient,ERRORABC123!?,ERRORABC123!?,priority
256,usual,ERRORABC123!?,ERRORABC123!?,1,critical,ERRORABC123!?,slightly_prob,not_recom,not_recom
257,usual,proper,completed,1,critical,convenient,problematic,ERRORABC123!?,priority
258,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,critical,convenient,problematic,priority,ERRORABC123!?
259,usual,ERRORABC123!?,ERRORABC123!?,1,critical,convenient,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
260,usual,proper,completed,ERRORABC123!?,ERRORABC123!?,inconv,nonprob,recommended,priority
261,usual,proper,completed,ERRORABC123!?,critical,inconv,nonprob,priority,priority
262,usual,ERRORABC123!?,completed,ERRORABC123!?,critical,inconv,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
263,ERRORABC123!?,ERRORABC123!?,completed,1,critical,inconv,slightly_prob,recommended,priority
264,ERRORABC123!?,proper,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,inconv,slightly_prob,priority,priority
265,usual,proper,completed,1,critical,ERRORABC123!?,slightly_prob,ERRORABC123!?,ERRORABC123!?
266,usual,proper,completed,1,ERRORABC123!?,ERRORABC123!?,problematic,recommended,priority
267,usual,proper,ERRORABC123!?,1,critical,inconv,problematic,priority,priority
