name,addr,city,phone,type,class
le bernardin,155 w. 51st st.,?,212-489-1515,?,41
les celebrites,160 central park s,new york,212/484-5113,french,?
les celebrites,155 w. 58th st.,new york city,?,french (classic),42
lespinasse,2 e. 55th st.,new york,212/339-6719,american,43
lespinasse (new york city),2 e. 55th st.,new york city,212-339-6719,asian,43
lutece,249 e. 50th st.,new york,212/752-2225,french,44
lutece,249 e. 50th st.,new york city,212-752-2225,french (classic),44
manhattan ocean club,57 w. 58th st.,new york,212/ 371-7777,seafood,?
manhattan ocean club,57 w. 58th st.,new york city,212-371-7777,?,45
march,405 e. 58th st.,?,212/754-6272,?,46
march,405 e. 58th st.,?,212-754-6272,american (new),46
mesa grill,102 5th ave.  between 15th and 16th sts.,new york,212/807-7400,american,47
mesa grill,102 fifth ave.,?,212-807-7400,?,47
mi cocina,57 jane st.  off hudson st.,new york,212/627-8273,mexican,48
mi cocina,57 jane st.,new york city,?,?,48
montrachet,239 w. broadway  between walker and white sts.,new york,212/ 219-2777,?,49
montrachet,239 w. broadway,new york city,212-219-2777,french bistro,?
oceana,55 e. 54th st.,new york,212/759-5941,seafood,?
oceana,55 e. 54th st.,new york city,212-759-5941,?,50
park avenue cafe,100 e. 63rd st.,new york,212/644-1900,american,51
park avenue cafe (new york city),100 e. 63rd st.,new york city,212-644-1900,american (new),51
petrossian,182 w. 58th st.,?,?,french,52
petrossian,182 w. 58th st.,new york city,?,russian,52
picholine,35 w. 64th st.,?,212/724-8585,mediterranean,?
picholine,35 w. 64th st.,new york city,?,mediterranean,?
pisces,95 ave. a at 6th st.,new york,212/260-6660,seafood,?
pisces,95 ave. a,?,212-260-6660,seafood,?
rainbow room,30 rockefeller plaza,new york,212/632-5000,?,55
rainbow room,30 rockefeller plaza,new york city,?,american (new),55
river cafe,1 water st. at the east river,brooklyn,718/522-5200,american,56
river cafe,1 water st.,?,?,american (new),56
san domenico,240 central park s,new york,212/265-5959,italian,57
san domenico,240 central park s.,new york city,212-265-5959,italian,?
second avenue deli,156 2nd ave. at 10th st.,new york,?,?,58
second avenue deli,156 second ave.,new york city,212-677-0606,?,58
seryna,11 e. 53rd st.,?,212/980-9393,?,59
seryna,11 e. 53rd st.,new york city,212-980-9393,?,59
shun lee west,43 w. 65th st.,new york,212/371-8844,asian,60
shun lee palace,155 e. 55th st.,new york city,212-371-8844,chinese,?
sign of the dove,1110 3rd ave. at 65th st.,new york,212/861-8080,american,61
sign of the dove,1110 third ave.,?,212-861-8080,american (new),61
smith & wollensky,201 e. 49th st.,new york,212/753-1530,?,62
smith & wollensky,797 third ave.,?,212-753-1530,?,62
tavern on the green,in central park at 67th st.,?,212/873-3200,american,?
tavern on the green,central park west,new york city,?,american (new),?
uncle nick's,747 9th ave.  between 50th and 51st sts.,new york,212/315-1726,mediterranean,64
uncle nick's,747 ninth ave.,new york city,212-245-7992,greek,64
union square cafe,21 e. 16th st.,?,212/243-4020,american,65
union square cafe,21 e. 16th st.,?,212-243-4020,american (new),65
virgil's,152 w. 44th st.,new york,212/ 921-9494,?,?
virgil's real bbq,152 w. 44th st.,new york city,212-921-9494,bbq,?
chin's,3200 las vegas blvd. s,las vegas,?,asian,?
chin's,3200 las vegas blvd. s.,?,702-733-8899,?,67
coyote cafe,3799 las vegas blvd. s,las vegas,?,?,68
coyote cafe (las vegas),3799 las vegas blvd. s.,las vegas,702-891-7349,southwestern,68
le montrachet,3000 w. paradise rd.,las vegas,702/732-5111,?,69
le montrachet bistro,3000 paradise rd.,las vegas,702-732-5651,french bistro,69
palace court,3570 las vegas blvd. s,las vegas,702/731-7547,continental,?
palace court,3570 las vegas blvd. s.,las vegas,702-731-7110,french (new),70
second street grille,200 e. fremont st.,?,702/385-3232,seafood,71
second street grill,200 e. fremont st.,las vegas,702-385-6277,pacific rim,?
steak house,2880 las vegas blvd. s,las vegas,702/734-0410,steak houses,72
steak house  the,2880 las vegas blvd. s.,las vegas,702-734-0410,steakhouses,?
tillerman,2245 e. flamingo rd.,las vegas,702/731-4036,seafood,73
tillerman  the,2245 e. flamingo rd.,las vegas,?,?,73
abruzzi,2355 peachtree rd.  peachtree battle shopping center,?,404/261-8186,italian,74
abruzzi,2355 peachtree rd. ne,atlanta,404-261-8186,?,74
bacchanalia,3125 piedmont rd.  near peachtree rd.,atlanta,404/365-0410,international,75
bacchanalia,3125 piedmont rd.,atlanta,404-365-0410,californian,?
bone's,3130 piedmont road,?,404/237-2663,american,?
bone's restaurant,3130 piedmont rd. ne,?,404-237-2663,steakhouses,?
brasserie le coze,3393 peachtree rd.  lenox square mall  near neiman marcus,atlanta,404/266-1440,french,77
brasserie le coze,3393 peachtree rd.,atlanta,404-266-1440,?,?
buckhead diner,3073 piedmont road,atlanta,404/262-3336,american,78
buckhead diner,3073 piedmont rd.,atlanta,?,?,78
ciboulette,1529 piedmont ave.,?,?,french,79
ciboulette restaurant,1529 piedmont ave.,atlanta,404-874-7600,french (new),?
delectables,1 margaret mitchell sq.,atlanta,404/681-2909,?,80
delectables,1 margaret mitchell sq.,atlanta,404-681-2909,cafeterias,80
georgia grille,2290 peachtree rd.  peachtree square shopping center,atlanta,?,american,?
georgia grille,2290 peachtree rd.,?,?,southwestern,81
hedgerose heights inn,490 e. paces ferry rd.,atlanta,404/233-7673,international,82
hedgerose heights inn  the,490 e. paces ferry rd. ne,?,404-233-7673,continental,82
heera of india,595 piedmont ave.  rio shopping mall,atlanta,404/876-4408,asian,83
heera of india,595 piedmont ave.,atlanta,404-876-4408,?,83
indigo coastal grill,1397 n. highland ave.,?,404/876-0676,?,?
indigo coastal grill,1397 n. highland ave.,atlanta,404-876-0676,eclectic,84
la grotta,2637 peachtree rd.  peachtree house condominium,atlanta,?,italian,?
la grotta,2637 peachtree rd. ne,?,404-231-1368,?,85
mary mac's tea room,224 ponce de leon ave.,atlanta,404/876-1800,southern,?
mary mac's tea room,224 ponce de leon ave.,atlanta,404-876-1800,southern/soul,86
nikolai's roof,255 courtland st.  at harris st.,?,404/221-6362,continental,?
nikolai's roof,255 courtland st.,atlanta,?,continental,87
pano's and paul's,1232 w. paces ferry rd.,atlanta,404/261-3662,?,88
pano's & paul's,1232 w. paces ferry rd.,?,?,american (new),88
cafe  ritz-carlton  buckhead,3434 peachtree rd.,?,404/237-2700,?,?
ritz-carlton cafe (buckhead),3434 peachtree rd. ne,atlanta,404-237-2700,american (new),?
dining room  ritz-carlton  buckhead,3434 peachtree rd.,?,?,international,?
ritz-carlton dining room (buckhead),3434 peachtree rd. ne,atlanta,404-237-2700,?,?
restaurant  ritz-carlton  atlanta,181 peachtree st.,atlanta,404/659-0400,continental,91
ritz-carlton restaurant,181 peachtree st.,atlanta,404-659-0400,french (classic),?
toulouse,b peachtree rd.,atlanta,404/351-9533,french,92
toulouse,293-b peachtree rd.,atlanta,?,french (new),92
veni vidi vici,41 14th st.,atlanta,?,?,93
veni vidi vici,41 14th st.,atlanta,404-875-8424,italian,?
alain rondelli,126 clement st.,san francisco,415/387-0408,?,94
alain rondelli,126 clement st.,san francisco,415-387-0408,french (new),94
aqua,252 california st.,?,415/956-9662,seafood,95
aqua,252 california st.,san francisco,415-956-9662,american (new),95
boulevard,1 mission st.,?,415/543-6084,american,96
boulevard,1 mission st.,san francisco,?,american (new),?
cafe claude,7 claude la.,san francisco,415/392-3505,french,97
cafe claude,7 claude ln.,san francisco,415-392-3505,french bistro,?
campton place,340 stockton st.,?,415/955-5555,american,?
campton place,340 stockton st.,san francisco,415-955-5555,?,98
chez michel,804 northpoint,?,?,french,?
chez michel,804 north point st.,?,415-775-7036,californian,?
fleur de lys,777 sutter st.,san francisco,415/673-7779,french,?
fleur de lys,777 sutter st.,san francisco,415-673-7779,?,?
fringale,570 4th st.,san francisco,415/543-0573,french,?
fringale,570 fourth st.,?,415-543-0573,french bistro,?
hawthorne lane,22 hawthorne st.,san francisco,?,american,102
hawthorne lane,22 hawthorne st.,san francisco,415-777-9779,californian,?
khan toke thai house,5937 geary blvd.,san francisco,415/668-6654,asian,?
khan toke thai house,5937 geary blvd.,?,?,thai,?
la folie,2316 polk st.,san francisco,415/776-5577,?,?
la folie,2316 polk st.,?,415-776-5577,french (new),?
lulu,816 folsom st.,san francisco,415/495-5775,?,105
lulu restaurant-bis-cafe,816 folsom st.,?,415-495-5775,mediterranean,105
masa's,648 bush st.,san francisco,415/989-7154,french,106
masa's,648 bush st.,?,?,french (new),?
mifune japan center  kintetsu building,1737 post st.,san francisco,415/922-0337,?,107
mifune,1737 post st.,san francisco,415-922-0337,japanese,107
plumpjack cafe,3201 fillmore st.,san francisco,?,mediterranean,108
plumpjack cafe,3127 fillmore st.,san francisco,415-563-4755,?,108
postrio,545 post st.,?,?,american,109
postrio,545 post st.,san francisco,?,californian,109
ritz-carlton restaurant and dining room,600 stockton st.,san francisco,415/296-7465,american,110
ritz-carlton dining room (san francisco),600 stockton st.,san francisco,415-296-7465,french (new),110
rose pistola,532 columbus ave.,?,?,?,?
rose pistola,532 columbus ave.,san francisco,?,italian,111
adriano's ristorante,2930 beverly glen circle,los angeles,310/475-9807,italian,112
barney greengrass,9570 wilshire blvd.,beverly hills,310/777-5877,american,113
beaurivage,26025 pacific coast hwy.,malibu,?,?,114
bistro garden,176 n. canon dr.,?,310/550-3900,?,115
border grill,4th st.,los angeles,310/451-1655,mexican,116
broadway deli,3rd st. promenade,santa monica,310/451-0616,?,117
ca'brea,346 s. la brea ave.,los angeles,?,?,?
ca'del sol,4100 cahuenga blvd.,los angeles,818/985-4669,?,119
cafe pinot,700 w. fifth st.,?,213/239-6500,?,120
california pizza kitchen,207 s. beverly dr.,los angeles,310/275-1101,californian,?
canter's,419 n. fairfax ave.,?,213/651-2030.,american,122
cava,3rd st.,los angeles,213/658-8898,mediterranean,123
cha cha cha,656 n. virgil ave.,los angeles,213/664-7723,caribbean,?
chan dara,310 n. larchmont blvd.,los angeles,213/467-1052,asian,?
clearwater cafe,168 w. colorado blvd.,los angeles,818/356-0959,health food,126
dining room,9500 wilshire blvd.,los angeles,?,californian,127
dive!,10250 santa monica blvd.,?,310/788-,dive american,?
drago,2628 wilshire blvd.,?,310/828-1585,?,129
drai's,730 n. la cienega blvd.,los angeles,310/358-8585,?,?
dynasty room,930 hilgard ave.,?,310/208-8765,continental,131
eclipse,8800 melrose ave.,los angeles,?,californian,?
ed debevic's,134 n. la cienega,los angeles,?,american,133
el cholo,1121 s. western ave.,los angeles,?,mexican,?
gilliland's,2424 main st.,santa monica,310/392-3901,american,135
gladstone's,4 fish 17300 pacific coast hwy. at sunset blvd.,?,?,american,136
hard rock cafe,8600 beverly blvd.,los angeles,310/276-7605,american,137
harry's bar & american grill,2020 ave. of the stars,los angeles,310/277-2333,italian,?
il fornaio cucina italiana,301 n. beverly dr.,?,310/550-8330,italian,?
jack sprat's grill,10668 w. pico blvd.,los angeles,310/837-6662,health food,?
jackson's farm,439 n. beverly drive,los angeles,310/273-5578,?,141
jimmy's,201 moreno dr.,los angeles,310/552-2394,continental,?
joss,9255 sunset blvd.,los angeles,310/276-1886,asian,?
le colonial,8783 beverly blvd.,los angeles,310/289-0660,?,144
le dome,8720 sunset blvd.,?,310/659-6919,french,?
louise's trattoria,4500 los feliz blvd.,los angeles,213/667-0777,?,146
mon kee seafood restaurant,679 n. spring st.,?,213/628-6717,asian,147
morton's,8764 melrose ave.,los angeles,310/276-5205,american,?
nate 'n' al's,414 n. beverly dr.,los angeles,310/274-0101,american,149
nicola,601 s. figueroa st.,los angeles,213/485-0927,american,150
ocean avenue,1401 ocean ave.,santa monica,310/394-5669,?,151
orleans,11705 national blvd.,?,?,?,152
pacific dining car,6th st.,los angeles,213/483-6000,american,153
paty's,10001 riverside dr.,toluca lake,818/761-9126,american,154
pinot hollywood,1448 n. gower st.,?,?,californian,155
posto,14928 ventura blvd.,sherman oaks,818/784-4400,?,156
prego,362 n. camden dr.,los angeles,310/277-7346,?,157
rj's the rib joint,252 n. beverly dr.,los angeles,?,?,158
remi,3rd st. promenade,santa monica,?,?,?
restaurant horikawa,111 s. san pedro st.,los angeles,213/680-9355,?,160
roscoe's house of chicken 'n' waffles,1514 n. gower st.,?,213/466-9329,american,?
schatzi on main,3110 main st.,los angeles,310/399-4800,?,162
sofi,3rd st.,los angeles,213/651-0346,mediterranean,?
swingers,8020 beverly blvd.,los angeles,213/653-5858,?,164
tavola calda,7371 melrose ave.,los angeles,?,?,?
the mandarin,430 n. camden dr.,los angeles,310/859-0926,asian,166
tommy tang's,7313 melrose ave.,los angeles,213/937-5733,asian,167
tra di noi,3835 cross creek rd.,?,310/456-0169,italian,168
trader vic's,9876 wilshire blvd.,los angeles,?,?,169
vida,1930 north hillhurst ave.,?,213/660-4446,?,170
west beach cafe,60 n. venice blvd.,los angeles,310/823-5396,?,?
20 mott,20 mott st.  between bowery and pell st.,new york,212/964-0380,asian,172
9 jones street,9 jones st.,new york,?,?,173
adrienne,700 5th ave. at 55th st.,?,212/903-3918,french,?
agrotikon,322 e. 14 st.  between 1st and 2nd aves.,new york,212/473-2602,mediterranean,175
aja,937 broadway at 22nd st.,?,?,american,176
alamo,304 e. 48th st.,new york,?,?,?
alley's end,311 w. 17th st.,?,212/627-8899,american,178
ambassador grill,1 united nations plaza at 44th st.,?,212/702-5014,american,179
american place,2 park ave. at 32nd st.,?,212/684-2122,american,?
anche vivolo,222 e. 58th st.  between 2nd and 3rd aves.,new york,?,italian,181
arizona,206 206 e. 60th st.,new york,212/838-0440,american,182
arturo's,106 w. houston st.  off thompson st.,new york,?,italian,183
au mandarin,200-250 vesey st. world financial center,new york,?,asian,?
bar anise,1022 3rd ave.  between 60th and 61st sts.,?,212/355-1112,mediterranean,?
barbetta,321 w. 46th st.,new york,212/246-9171,italian,?
ben benson's,123 w. 52nd st.,new york,212/581-8888,american,?
big cup,228 8th ave.  between 21st and 22nd sts.,new york,212/206-0059,coffee bar,?
billy's,948 1st ave.  between 52nd and 53rd sts.,?,212/753-1870,american,189
boca chica,13 1st ave.  near 1st st.,?,?,latin american,190
bolo,23 e. 22nd st.,new york,212/228-2200,mediterranean,?
boonthai,1393a 2nd ave.  between 72nd and 73rd sts.,new york,212/249-8484,asian,192
bouterin,420 e. 59th st.  off 1st ave.,new york,212/758-0323,french,193
brothers bar-b-q,225 varick st. at clarkston st.,new york,212/727-2775,american,194
bruno,240 e. 58th st.,new york,?,italian,?
bryant park grill  roof restaurant and bp cafe,25 w. 40th st.  between 5th and 6th aves.,new york,212/840-6500,american,196
c3,103 waverly pl.  near washington sq.,new york,212/254-1200,american,197
ct,111 e. 22nd st.  between park ave. s and lexington ave.,new york,?,?,198
cafe bianco,1486 2nd ave.  between 77th and 78th sts.,?,212/988-2655,coffee bar,199
cafe botanica,160 central park s,?,?,french,?
cafe la fortuna,69 w. 71st st.,?,212/724-5846,coffee bar,201
cafe luxembourg,200 w. 70th st.,new york,212/873-7411,french,202
cafe pierre,2 e. 61st st.,new york,?,french,203
cafe centro,200 park ave.  between 45th st. and vanderbilt ave.,new york,212/818-1222,french,204
cafe fes,246 w. 4th st. at charles st.,new york,212/924-7653,mediterranean,205
caffe dante,81 macdougal st.  between houston and bleeker sts.,new york,212/982-5275,coffee bar,206
caffe dell'artista,46 greenwich ave.,new york,?,coffee bar,207
caffe lure,169 sullivan st.  between houston and bleecker sts.,new york,212/473-2642,?,208
caffe reggio,119 macdougal st.  between 3rd and bleecker sts.,new york,?,coffee bar,?
caffe roma,385 broome st. at mulberry,new york,212/226-8413,?,210
caffe vivaldi,32 jones st. at bleecker st.,?,212/691-7538,coffee bar,211
caffe bondi ristorante,7 w. 20th st.,new york,212/691-8136,italian,?
capsouto freres,451 washington st.  near watts st.,new york,212/966-4900,french,213
captain's table,860 2nd ave. at 46th st.,new york,?,seafood,?
casa la femme,150 wooster st.  between houston and prince sts.,new york,212/505-0005,?,215
cendrillon asian grill & marimba bar,45 mercer st.  between broome and grand sts.,new york,212/343-9012,asian,216
chez jacqueline,72 macdougal st.  between w. houston and bleecker sts.,new york,?,french,?
chiam,160 e. 48th st.,new york,212/371-2323,asian,218
china grill,60 w. 53rd st.,new york,212/333-7788,?,?
cite,120 w. 51st st.,?,212/956-7100,french,?
coco pazzo,23 e. 74th st.,new york,212/794-0205,?,221
columbus bakery,53rd sts.,new york,212/421-0334,coffee bar,222
corrado cafe,1013 3rd ave.  between 60th and 61st sts.,?,?,?,?
cupcake cafe,522 9th ave. at 39th st.,new york,?,?,?
da nico,164 mulberry st.  between grand and broome sts.,new york,212/343-1212,italian,?
dean & deluca,121 prince st.,new york,?,?,?
diva,341 w. broadway  near grand st.,new york,?,?,227
dix et sept,181 w. 10th st.,new york,212/645-8023,?,228
docks,633 3rd ave. at 40th st.,new york,212/ 986-8080,?,229
duane park cafe,157 duane st.  between w. broadway and hudson st.,?,212/732-5555,american,230
el teddy's,219 w. broadway  between franklin and white sts.,new york,?,mexican,?
emily's,1325 5th ave. at 111th st.,?,?,american,232
empire korea,6 e. 32nd st.,new york,212/725-1333,asian,233
ernie's,2150 broadway  between 75th and 76th sts.,new york,212/496-1588,american,?
evergreen cafe,1288 1st ave. at 69th st.,new york,212/744-3266,asian,235
f. ille ponte ristorante,39 desbrosses st.  near west st.,new york,212/226-4621,?,236
felix,340 w. broadway at grand st.,?,?,french,237
ferrier,29 e. 65th st.,new york,212/772-9000,french,?
fifty seven fifty seven,57 e. 57th st.,new york,?,american,239
film center cafe,635 9th ave.  between 44th and 45th sts.,new york,212/ 262-2525,american,240
fiorello's roman cafe,1900 broadway  between 63rd and 64th sts.,new york,212/595-5330,italian,241
firehouse,522 columbus ave.  between 85th and 86th sts.,new york,?,?,242
first,87 1st ave.  between 5th and 6th sts.,new york,?,american,243
fishin eddie,73 w. 71st st.,new york,212/874-3474,seafood,244
fleur de jour,348 e. 62nd st.,new york,?,coffee bar,?
flowers,21 west 17th st.  between 5th and 6th aves.,?,?,american,246
follonico,6 w. 24th st.,?,?,italian,247
fraunces tavern,54 pearl st. at broad st.,new york,212/269-0144,?,248
french roast,458 6th ave. at 11th st.,new york,212/533-2233,french,249
french roast cafe,2340 broadway at 85th st.,new york,212/799-1533,?,250
frico bar,402 w. 43rd st.  off 9th ave.,new york,212/564-7272,?,?
fujiyama mama,467 columbus ave.  between 82nd and 83rd sts.,new york,212/769-1144,asian,252
gabriela's,685 amsterdam ave. at 93rd st.,new york,?,mexican,253
gallagher's,228 w. 52nd st.,new york,?,?,?
gianni's,15 fulton st.,?,?,seafood,?
girafe,208 e. 58th st.  between 2nd and 3rd aves.,new york,212/752-3054,italian,?
global,33 93 2nd ave.  between 5th and 6th sts.,new york,212/477-8427,american,257
golden unicorn,18 e. broadway at catherine st.,new york,212/ 941-0911,?,258
grand ticino,228 thompson st.  between w. 3rd and bleecker sts.,new york,?,?,259
halcyon,151 w. 54th st.  in the rihga royal hotel,new york,212/468-8888,?,?
hard rock cafe,221 w. 57th st.,?,212/489-6565,american,?
hi-life restaurant and lounge,1340 1st ave. at 72nd st.,new york,?,american,262
home,20 cornelia st.  between bleecker and w. 4th st.,new york,212/243-9579,?,263
hudson river club,4 world financial center,new york,?,?,264
i trulli,122 e. 27th st.  between lexington and park aves.,new york,?,?,?
il cortile,125 mulberry st.  between canal and hester sts.,?,212/226-6060,italian,266
il nido,251 e. 53rd st.,?,212/753-8450,?,267
inca grill,492 broome st.  near w. broadway,new york,212/966-3371,latin american,268
indochine,430 lafayette st.  between 4th st. and astor pl.,new york,212/505-5111,asian,269
internet cafe,82 e. 3rd st.  between 1st and 2nd aves.,?,?,?,270
ipanema,13 w. 46th st.,?,212/730-5848,?,271
jean lafitte,68 w. 58th st.,?,?,french,272
jewel of india,15 w. 44th st.,new york,?,asian,273
jimmy sung's,219 e. 44th st.  between 2nd and 3rd aves.,?,212/682-5678,asian,?
joe allen,326 w. 46th st.,new york,212/581-6464,?,?
judson grill,152 w. 52nd st.,?,212/582-5252,?,276
l'absinthe,227 e. 67th st.,?,212/794-4950,french,277
l'auberge,1191 1st ave.  between 64th and 65th sts.,new york,?,middle eastern,278
l'auberge du midi,310 w. 4th st.  between w. 12th and bank sts.,new york,212/242-4705,?,?
l'udo,432 lafayette st.  near astor pl.,?,212/388-0978,french,280
la reserve,4 w. 49th st.,new york,212/247-2993,french,?
lanza restaurant,168 1st ave.  between 10th and 11th sts.,new york,?,italian,282
lattanzi ristorante,361 w. 46th st.,new york,212/315-0980,italian,283
layla,211 w. broadway at franklin st.,?,212/431-0700,?,284
le chantilly,106 e. 57th st.,new york,212/751-2931,french,?
le colonial,149 e. 57th st.,new york,212/ 752-0808,asian,?
le gamin,50 macdougal st.  between houston and prince sts.,?,?,?,287
le jardin,25 cleveland pl.  near spring st.,new york,?,?,288
le madri,168 w. 18th st.,new york,212/727-8022,italian,289
le marais,150 w. 46th st.,new york,?,american,290
le perigord,405 e. 52nd st.,new york,?,french,291
le select,507 columbus ave.  between 84th and 85th sts.,new york,212/875-1993,?,292
les halles,411 park ave. s  between 28th and 29th sts.,new york,212/679-4111,french,293
lincoln tavern,51 w. 64th st.,?,212/721-8271,american,294
lola,30 west 22nd st.  between 5th and 6th ave.,new york,212/675-6700,american,295
lucky strike,59 grand st.  between wooster st. and w. broadway,new york,212/941-0479,or 212/941-0772 american,?
mad fish,2182 broadway  between 77th and 78th sts.,?,212/787-0202,seafood,297
main street,446 columbus ave.  between 81st and 82nd sts.,new york,212/873-5025,american,298
mangia e bevi,800 9th ave. at 53rd st.,?,212/956-3976,?,299
manhattan cafe,1161 1st ave.  between 63rd and 64th sts.,?,212/888-6556,american,300
manila garden,325 e. 14th st.  between 1st and 2nd aves.,?,212/777-6314,asian,301
marichu,342 e. 46th st.  between 1st and 2nd aves.,new york,212/370-1866,french,302
marquet patisserie,15 e. 12th st.  between 5th ave. and university pl.,new york,212/229-9313,coffee bar,?
match,160 mercer st.  between houston and prince sts.,new york,?,american,?
matthew's,1030 3rd ave. at 61st st.,new york,?,american,?
mavalli palace,46 e. 29th st.,?,?,?,306
milan cafe and coffee bar,120 w. 23rd st.,?,?,coffee bar,?
monkey bar,60 e. 54th st.,?,212/838-2600,american,308
montien,1134 1st ave.   between 62nd and 63rd sts.,new york,212/421-4433,asian,309
morton's,551 5th ave. at 45th st.,new york,212/972-3315,american,310
motown cafe,104 w. 57th st.  near 6th ave.,new york,212/581-8030,?,311
new york kom tang soot bul house,32 w. 32nd st.,new york,212/ 947-8482,asian,?
new york noodletown,28 1/2 bowery at bayard st.,new york,?,?,313
