white_king_col,white_king_row,white_rook_col,white_rook_row,black_king_col,black_king_row,game
a,1,g,1,f,2,draw
a,1,g,1,g,2,draw
a,1,g,1,h,1,draw
a,1,g,1,h,2,draw
a,1,g,2,f,1,draw
a,1,g,2,f,2,draw
a,1,g,2,f,3,draw
a,1,g,2,g,1,draw
a,1,g,2,g,3,draw
a,1,g,2,h,1,draw
a,1,g,2,h,2,draw
a,1,g,2,h,3,draw
a,1,g,3,f,2,draw
a,1,g,3,f,3,draw
a,1,g,3,f,4,draw
a,1,g,3,g,2,draw
a,1,g,3,g,4,draw
a,1,g,3,h,2,draw
a,1,g,3,h,3,draw
a,1,g,3,h,4,draw
a,1,g,4,f,3,draw
a,1,g,4,f,4,draw
a,1,g,4,f,5,draw
a,1,g,4,g,3,draw
a,1,g,4,g,5,draw
a,1,g,4,h,3,draw
a,1,g,4,h,4,draw
a,1,g,4,h,5,draw
a,1,g,5,f,4,draw
a,1,g,5,f,5,draw
a,1,g,5,f,6,draw
a,1,g,5,g,,
a,1,g,5,g,,
a,1,g,5,h,,
a,1,g,5,h,,
a,1,g,5,h,,
a,1,g,6,,,
a,1,g,6,,,
a,1,g,6,,,
a,1,g,6,,,
a,1,g,6,,,
a,1,g,6,,,
a,1,g,6,,,
a,1,g,7,f,,
a,1,g,7,g,,
a,1,g,7,h,,
a,1,g,7,h,,
a,1,g,7,h,,
a,1,g,8,h,,
a,1,h,1,g,,
a,1,h,1,g,,
a,1,h,1,h,,
a,1,h,2,g,,
a,1,h,2,g,,
a,1,h,2,g,,
a,1,h,2,h,,
a,1,h,2,h,,
a,1,h,3,g,,
a,1,h,3,g,,
a,1,h,3,g,,
a,1,h,3,h,,
a,1,h,3,h,,
a,1,h,4,g,,
a,1,h,4,g,,
a,1,h,4,g,,
a,1,h,4,h,,
a,1,h,4,h,,
a,1,h,5,g,,
a,1,h,5,g,,
a,1,h,5,g,,
a,1,h,5,h,,
a,1,h,5,h,,
a,1,h,6,,,
a,1,h,6,,,
a,1,h,6,,,
a,1,h,6,,,
a,1,h,6,,,
a,1,h,7,g,,
a,1,h,7,g,,
a,1,h,7,h,,
a,1,h,7,h,,
a,1,h,8,g,,
a,1,h,8,h,,
b,1,a,3,a,,
b,1,a,3,b,,
b,1,a,3,b,,
b,1,a,4,a,,
b,1,a,4,a,,
b,1,a,4,b,,
b,1,a,4,b,,
b,1,a,4,b,,
b,1,a,5,a,,
b,1,a,5,a,,
b,1,a,5,b,,
b,1,a,5,b,,
b,1,a,5,b,,
b,1,a,6,,,
b,1,a,6,,,
b,1,a,6,,,
b,1,a,6,,,
b,1,a,6,,,
b,1,a,7,a,,
b,1,a,7,a,,
b,1,a,7,b,,
b,1,a,7,b,,
b,1,a,7,b,,
b,1,a,8,a,,
b,1,a,8,b,,
b,1,a,8,b,,
b,1,b,3,a,,draw
b,1,b,3,a,,draw
b,1,b,3,b,,draw
b,1,b,3,c,,draw
b,1,b,3,c,,draw
b,1,b,4,a,,draw
b,1,b,4,a,,draw
b,1,b,4,a,,draw
b,1,b,4,b,,draw
b,1,b,4,b,,draw
b,1,b,4,c,,draw
b,1,b,4,c,,draw
b,1,b,4,c,,draw
b,1,b,5,a,,draw
b,1,b,5,a,,draw
b,1,b,5,a,,draw
b,1,b,5,b,,draw
b,1,b,5,b,,draw
b,1,b,5,c,,draw
b,1,b,5,c,,draw
b,1,b,5,c,,draw
b,1,b,6,,,draw
b,1,b,6,,,draw
b,1,b,6,,,draw
b,1,b,6,,,draw
b,1,b,6,,,draw
b,1,b,6,,,draw
b,1,b,6,,,draw
b,1,b,6,,,draw
b,1,b,7,a,,draw
b,1,b,7,a,,draw
b,1,b,7,a,,draw
b,1,b,7,b,,draw
b,1,b,7,b,,draw
b,1,b,7,c,,draw
b,1,b,7,c,,draw
b,1,b,7,c,,draw
b,1,b,8,a,,draw
b,1,b,8,a,,draw
b,1,b,8,b,,draw
b,1,b,8,c,,draw
b,1,b,8,c,,draw
b,1,c,3,b,,draw
b,1,c,3,b,,draw
b,1,c,3,c,,draw
b,1,c,3,d,,draw
b,1,c,3,d,,draw
b,1,c,3,d,,draw
b,1,c,4,b,,draw
b,1,c,4,b,,draw
b,1,c,4,b,,draw
b,1,c,4,c,,draw
b,1,c,4,c,,draw
b,1,c,4,d,,draw
b,1,c,4,d,,draw
b,1,c,4,d,,draw
b,1,c,5,b,,draw
b,1,c,5,b,,draw
b,1,c,5,b,,draw
b,1,c,5,c,,draw
b,1,c,5,c,,draw
b,1,c,5,d,,draw
b,1,c,5,d,,draw
b,1,c,5,d,,draw
b,1,c,6,b,,draw
b,1,c,6,b,,draw
b,1,c,6,b,,draw
b,1,c,6,c,,draw
b,1,c,6,c,,draw
b,1,c,6,d,,draw
b,1,c,6,d,,draw
b,1,c,6,d,,draw
b,1,c,7,b,,draw
b,1,c,7,b,7,draw
b,1,c,7,b,,draw
b,1,c,7,c,6,draw
b,1,c,7,c,8,draw
b,1,c,7,d,6,draw
b,1,c,7,d,7,draw
b,1,c,7,d,8,draw
b,1,c,8,b,7,draw
b,1,c,8,b,8,draw
b,1,c,8,c,7,draw
b,1,c,8,d,7,draw
b,1,c,8,d,8,draw
b,1,d,1,d,2,draw
b,1,d,1,e,1,draw
b,1,d,1,e,2,draw
b,1,d,2,c,3,draw
b,1,d,2,d,1,draw
b,1,d,2,d,3,draw
b,1,d,2,e,1,draw
b,1,d,2,e,2,draw
b,1,d,2,e,3,draw
b,1,d,3,c,3,draw
b,1,d,3,c,4,draw
b,1,d,3,d,2,draw
b,1,d,3,d,4,draw
b,1,d,3,e,2,draw
b,1,d,3,e,3,draw
b,1,d,3,e,4,draw
b,1,d,4,c,3,draw
b,1,d,4,c,4,draw
b,1,d,4,c,5,draw
b,1,d,4,d,3,draw
b,1,d,4,d,5,draw
b,1,d,4,e,3,draw
b,1,d,4,e,4,draw
b,1,d,4,e,5,draw
b,1,d,5,c,4,draw
b,1,d,5,c,5,draw
b,1,d,5,c,6,draw
b,1,d,5,d,4,draw
b,1,d,5,d,6,draw
b,1,d,5,e,4,draw
b,1,d,5,e,5,draw
b,1,d,5,e,6,draw
b,1,d,6,c,5,draw
b,1,d,6,c,6,draw
b,1,d,6,c,7,draw
b,1,d,6,d,5,draw
b,1,d,6,d,7,draw
b,1,d,6,e,5,draw
b,1,d,6,e,6,draw
b,1,d,6,e,7,draw
b,1,d,7,c,6,draw
b,1,d,7,c,7,draw
b,1,d,7,c,8,draw
b,1,d,7,d,6,draw
b,1,d,7,d,8,draw
b,1,d,7,e,6,draw
b,1,d,7,e,7,draw
b,1,d,7,e,8,draw
b,1,d,8,c,7,draw
b,1,d,8,c,8,draw
b,1,d,8,d,7,draw
b,1,d,8,e,7,draw
b,1,d,8,e,8,draw
b,1,e,1,d,1,draw
b,1,e,1,d,2,draw
b,1,e,1,e,2,draw
b,1,e,1,f,1,draw
b,1,e,1,f,2,draw
b,1,e,2,d,1,draw
b,1,e,2,d,2,draw
b,1,e,2,d,3,draw
b,1,e,2,e,1,draw
b,1,e,2,e,3,draw
b,1,e,2,f,1,draw
b,1,e,2,f,2,draw
b,1,e,2,f,3,draw
b,1,e,3,d,2,draw
b,1,e,3,d,3,draw
b,1,e,3,d,4,draw
b,1,e,3,e,2,draw
b,1,e,3,e,4,draw
b,1,e,3,f,2,draw
b,1,e,3,f,3,draw
b,1,e,3,f,4,draw
b,1,e,4,d,3,draw
b,1,e,4,d,4,draw
b,1,e,4,d,5,draw
b,1,e,4,e,3,draw
b,1,e,4,e,5,draw
b,1,e,4,f,3,draw
b,1,e,4,f,4,draw
b,1,e,4,f,5,draw
,1,e,5,d,4,draw
,1,e,5,d,5,draw
,1,e,5,d,6,draw
,1,e,5,e,4,draw
,1,e,5,e,6,draw
,1,e,5,f,4,draw
,1,e,5,f,5,draw
,1,e,5,f,6,draw
b,1,e,6,d,5,draw
b,1,e,6,d,6,draw
b,1,e,6,d,7,draw
b,1,e,6,e,5,draw
b,1,e,6,e,7,draw
b,1,e,6,f,5,draw
b,1,e,6,f,6,draw
b,1,e,6,f,7,draw
b,1,e,7,d,6,draw
b,1,e,7,d,7,draw
b,1,e,7,d,8,draw
b,1,e,7,e,6,draw
b,1,e,7,e,8,draw
b,1,e,7,f,6,draw
b,1,e,7,f,7,draw
b,1,e,7,f,8,draw
b,1,e,8,d,7,draw
b,1,e,8,d,8,draw
b,1,e,8,e,7,draw
b,1,e,8,f,7,draw
b,1,e,8,f,8,draw
b,1,f,1,e,1,draw
b,1,f,1,e,2,draw
b,1,f,1,f,2,draw
b,1,f,1,g,1,draw
b,1,f,1,g,2,draw
b,1,f,2,e,1,draw
b,1,f,2,e,2,draw
b,1,f,2,e,3,draw
b,1,f,2,f,1,draw
b,1,f,2,f,3,draw
b,1,f,2,g,1,draw
b,1,f,2,g,2,draw
b,1,f,2,g,3,draw
b,1,f,3,e,2,draw
b,1,f,3,e,3,draw
b,1,f,3,e,4,draw
b,1,f,3,f,2,draw
b,1,f,3,f,4,draw
b,1,f,3,g,2,draw
b,1,f,3,g,3,draw
b,1,f,3,g,4,draw
b,1,f,4,e,3,draw
b,1,f,4,e,4,draw
b,1,f,4,e,5,draw
b,1,f,4,f,3,draw
b,1,f,4,f,5,draw
b,1,f,4,g,3,draw
b,1,f,4,g,4,draw
b,1,f,4,g,5,draw
,1,f,5,e,4,draw
,1,f,5,e,5,draw
,1,f,5,e,6,draw
,1,f,5,f,4,draw
,1,f,5,f,6,draw
,1,f,5,g,4,draw
,1,f,5,g,5,draw
,1,f,5,g,6,draw
b,1,f,6,e,5,draw
b,1,f,6,e,6,draw
b,1,f,6,e,7,draw
b,1,f,6,f,5,draw
b,1,f,6,f,7,draw
b,1,f,6,,5,draw
b,1,f,6,,6,draw
b,1,f,6,,7,draw
b,1,f,7,e,6,draw
b,1,f,7,e,7,draw
b,1,f,7,e,8,draw
b,1,f,7,f,6,draw
b,1,f,7,f,8,draw
b,1,f,7,g,6,draw
b,1,f,7,g,7,draw
b,1,f,7,g,8,draw
b,1,f,8,e,7,draw
b,1,f,8,e,8,draw
b,1,f,8,f,7,draw
b,1,f,8,g,7,draw
b,1,f,8,g,8,draw
b,1,g,1,f,1,draw
b,1,g,1,f,2,draw
b,1,g,1,g,2,draw
b,1,g,1,h,1,draw
b,1,g,1,h,2,draw
b,1,g,2,f,1,draw
b,1,g,2,f,2,draw
b,1,g,2,f,3,draw
b,1,g,2,g,1,draw
b,1,g,2,g,3,draw
b,1,g,2,h,1,draw
b,1,g,2,h,2,draw
b,1,g,2,h,3,draw
b,1,g,3,f,2,draw
b,1,g,3,f,3,draw
b,1,g,3,f,4,draw
b,1,g,3,g,2,draw
b,1,g,3,g,4,draw
b,1,g,3,h,2,draw
b,1,g,3,h,3,draw
b,1,g,3,h,4,draw
b,1,g,4,f,3,draw
b,1,g,4,f,4,draw
b,1,g,4,f,5,draw
b,1,g,4,g,3,draw
b,1,g,4,g,5,draw
b,1,g,4,h,3,draw
b,1,g,4,h,4,draw
b,1,g,4,h,5,draw
,1,g,5,f,4,draw
,1,g,5,f,5,draw
,1,g,5,f,6,draw
,1,g,5,g,4,draw
,1,g,5,g,6,draw
,1,g,5,h,4,draw
b,1,g,5,h,5,draw
b,1,g,5,h,6,draw
b,1,g,6,f,5,draw
b,1,g,6,f,6,draw
b,1,g,6,f,7,draw
b,1,g,6,g,5,draw
b,1,g,6,g,7,draw
b,1,g,6,h,5,draw
b,1,g,6,h,6,draw
b,1,g,6,h,7,draw
b,1,g,7,f,6,draw
b,1,g,7,f,7,draw
b,1,g,7,f,8,draw
b,1,g,7,g,6,draw
b,1,g,7,g,8,draw
b,1,g,7,h,6,draw
b,1,g,7,h,7,draw
b,1,g,7,h,8,draw
b,1,g,8,f,7,draw
b,1,g,8,f,8,draw
b,1,g,8,g,7,draw
b,1,g,8,h,7,draw
b,1,g,8,h,8,draw
b,1,h,1,g,1,draw
b,1,h,1,g,2,draw
b,1,h,1,h,2,draw
b,1,h,2,g,1,draw
b,1,h,2,g,2,draw
b,1,h,2,g,3,draw
b,1,h,2,h,1,draw
b,1,h,2,h,3,draw
b,1,h,3,g,2,draw
b,1,h,3,g,3,draw
b,1,h,3,g,4,draw
b,1,h,3,h,2,draw
b,1,h,3,h,4,draw
b,1,h,4,g,3,draw
b,1,h,4,g,4,draw
b,1,h,4,g,5,draw
b,1,h,4,h,3,draw
b,1,h,4,h,5,draw
b,1,h,5,g,4,draw
b,1,h,5,g,5,draw
b,1,h,5,g,6,draw
b,1,h,5,h,4,draw
b,1,h,5,h,6,draw
b,1,h,6,,5,draw
b,1,h,6,,6,draw
b,1,h,6,,7,draw
b,1,h,6,,5,draw
b,1,h,6,,7,draw
b,1,h,7,g,6,draw
b,1,h,7,g,7,draw
b,1,h,7,g,8,draw
b,1,h,7,h,6,draw
b,1,h,7,h,8,draw
b,1,h,8,g,7,draw
b,1,h,8,g,8,draw
b,1,h,8,h,7,draw
b,2,c,,d,3,draw
b,2,d,,d,2,draw
b,2,d,,e,1,draw
b,2,d,,e,2,draw
b,2,d,,d,1,draw
b,2,d,,d,3,draw
b,2,d,,e,1,draw
b,2,d,,e,2,draw
b,2,d,,e,3,draw
b,2,d,,d,2,draw
b,2,d,,d,4,draw
b,2,d,,e,2,draw
b,2,d,,e,3,draw
b,2,d,,e,4,draw
b,2,d,,d,3,draw
b,2,d,,e,3,draw
b,2,d,,e,4,draw
b,2,d,,e,5,draw
b,2,d,,e,4,draw
b,2,e,,d,1,draw
b,2,e,,d,2,draw
b,2,e,,e,2,draw
b,2,e,,f,1,draw
b,2,e,,f,2,draw
b,2,e,,d,1,draw
b,2,e,,d,2,draw
b,2,e,,d,3,draw
b,2,e,,e,1,draw
b,2,e,,e,3,draw
b,2,e,,f,1,draw
b,2,e,,f,2,draw
b,2,e,,f,3,draw
b,2,e,,d,2,draw
b,2,e,,d,3,draw
b,2,e,,d,4,draw
b,2,e,,e,2,draw
b,2,e,,e,4,draw
b,2,e,,f,2,draw
b,2,e,,f,3,draw
b,2,e,,f,4,draw
b,2,e,,d,3,draw
b,2,e,,d,4,draw
b,2,e,,e,3,draw
b,2,e,,e,5,draw
b,2,e,,f,3,draw
b,2,e,,f,4,draw
b,2,e,,f,5,draw
b,2,e,,d,4,draw
b,2,e,,e,4,draw
b,2,e,,f,4,draw
b,2,e,,f,5,draw
b,2,e,,f,6,draw
b,2,e,,f,5,draw
b,2,f,,e,1,draw
b,2,f,,e,2,draw
b,2,f,,f,2,draw
b,2,f,,g,1,draw
b,2,f,,g,2,draw
b,2,f,,e,1,draw
b,2,f,,e,2,draw
b,2,f,,e,3,draw
b,2,f,,f,1,draw
b,2,f,,f,3,draw
b,2,f,,g,1,draw
b,2,f,,g,2,draw
b,2,f,,g,3,draw
b,2,f,,e,2,draw
b,2,f,,e,3,draw
b,2,f,,e,4,draw
b,2,f,,f,2,draw
b,2,f,,f,4,draw
b,2,f,,g,2,draw
b,2,f,,g,3,draw
b,2,f,,g,4,draw
b,2,f,,e,3,draw
b,2,f,,e,4,draw
b,2,f,,e,5,draw
b,2,f,,f,3,draw
b,2,f,,f,5,draw
b,2,f,,g,3,draw
b,2,f,,g,4,draw
b,2,f,,g,5,draw
b,2,f,,e,4,draw
b,2,f,,e,5,draw
b,2,f,,f,4,draw
b,2,f,,f,6,draw
b,2,f,,g,4,draw
b,2,f,,g,5,draw
b,2,f,5,g,6,draw
b,2,f,6,,5,draw
b,2,f,6,,5,draw
b,2,f,6,,5,draw
b,2,f,6,,6,draw
b,2,f,6,,7,draw
b,2,f,7,g,6,draw
b,2,g,1,f,1,draw
b,2,g,1,f,2,draw
b,2,g,1,g,2,draw
b,2,g,1,h,1,draw
b,2,g,1,h,2,draw
b,2,g,2,f,1,draw
b,2,g,2,f,2,draw
b,2,g,2,f,3,draw
b,2,g,2,g,1,draw
b,2,g,2,g,3,draw
b,2,g,2,h,1,draw
b,2,g,2,h,2,draw
b,2,g,2,h,3,draw
b,2,g,3,f,2,draw
b,2,g,3,f,3,draw
b,2,g,3,f,4,draw
b,2,g,3,g,2,draw
b,2,g,3,g,4,draw
b,2,g,3,h,2,draw
b,2,g,3,h,3,draw
b,2,g,3,h,4,draw
b,2,g,4,f,3,draw
b,2,g,4,f,4,draw
b,2,g,4,f,5,draw
b,2,g,4,g,3,draw
b,2,g,4,g,5,draw
b,2,g,4,h,3,draw
b,2,g,4,h,4,draw
b,2,g,4,h,5,draw
b,2,g,5,f,4,draw
b,2,g,5,f,5,draw
b,2,g,5,f,6,draw
b,2,g,5,g,4,draw
b,2,g,5,g,6,draw
b,2,g,5,h,4,draw
b,2,g,5,h,5,draw
b,2,g,5,h,6,draw
b,2,g,6,,5,draw
b,2,g,6,,6,draw
b,2,g,6,,5,draw
b,2,g,6,,7,draw
b,2,g,6,,5,draw
b,2,g,6,,6,draw
b,2,g,6,,7,draw
b,2,g,7,f,6,draw
b,2,g,7,g,6,draw
b,2,g,7,h,6,draw
b,2,g,7,h,7,draw
b,2,g,7,h,8,
b,2,g,8,h,7,draw
b,2,h,1,g,1,draw
b,2,h,1,g,2,draw
b,2,h,1,h,2,draw
b,2,h,2,g,1,draw
b,2,h,2,g,2,draw
b,2,h,2,g,3,draw
b,2,h,2,h,1,draw
b,2,h,2,h,3,draw
b,2,h,3,g,2,draw
b,2,h,3,g,3,draw
b,2,h,3,g,4,draw
b,2,h,3,h,2,draw
b,2,h,3,h,4,draw
b,2,h,4,g,3,draw
b,2,h,4,g,4,draw
b,2,h,4,g,5,draw
b,2,h,4,h,3,draw
b,2,h,4,h,5,draw
b,2,h,5,g,4,draw
b,2,h,5,g,5,draw
b,2,h,5,g,6,draw
b,2,h,5,h,4,draw
b,2,h,5,h,6,draw
b,2,h,6,,5,draw
b,2,h,6,,6,draw
b,2,h,6,,7,draw
b,2,h,6,,5,draw
b,2,h,6,,7,draw
b,2,h,7,g,6,draw
b,2,h,7,g,7,draw
b,2,h,7,h,6,draw
b,2,h,7,h,8,
b,2,h,8,g,7,draw
b,2,h,8,h,7,draw
c,1,a,1,a,2,draw
c,1,a,2,a,1,draw
c,1,a,2,a,3,draw
c,1,a,2,b,3,draw
c,1,a,3,a,2,draw
c,1,a,3,a,4,draw
c,1,a,3,b,3,draw
c,1,a,3,b,4,draw
c,1,a,4,a,3,draw
c,1,a,4,a,5,draw
c,1,a,4,b,3,draw
c,1,a,4,b,4,draw
c,1,a,4,b,5,draw
c,1,a,5,a,4,draw
c,1,a,5,a,6,draw
c,1,a,5,b,4,draw
c,1,a,5,b,5,draw
c,1,a,5,b,6,draw
c,1,a,6,,5,draw
c,1,a,6,,7,draw
c,1,a,6,,5,draw
c,1,a,6,,6,draw
c,1,a,6,,7,draw
c,1,a,7,a,6,draw
c,1,a,7,a,8,
c,1,a,7,b,6,draw
c,1,a,7,b,7,draw
c,1,a,7,b,8,
c,1,a,8,a,,draw
c,1,a,8,b,,draw
c,1,a,8,b,,draw
c,1,b,2,a,,draw
c,1,b,3,a,,draw
c,1,b,3,a,,draw
c,1,b,3,a,,draw
c,1,b,3,b,,draw
c,1,b,3,c,,draw
c,1,b,3,c,,draw
c,1,b,4,a,,draw
c,1,b,4,a,,draw
c,1,b,4,a,,draw
c,1,b,4,b,,draw
c,1,b,4,b,,draw
c,1,b,4,c,,draw
c,1,b,4,c,,draw
c,1,b,4,c,,draw
c,1,b,5,a,,draw
c,1,b,5,a,,draw
c,1,b,5,a,,draw
c,1,b,5,b,,draw
c,1,b,5,b,,draw
c,1,b,5,c,,draw
c,1,b,5,c,,draw
c,1,b,5,c,,draw
c,1,b,6,,,draw
c,1,b,6,,,draw
c,1,b,6,,,draw
c,1,b,6,,,draw
c,1,b,6,,,draw
c,1,b,6,,,draw
c,1,b,6,,,draw
c,1,b,6,,,draw
c,1,b,7,a,,draw
c,1,b,7,a,,draw
c,1,b,7,a,,draw
c,1,b,7,b,,draw
c,1,b,7,b,,draw
c,1,b,7,c,,draw
c,1,b,7,c,,draw
c,1,b,7,c,,draw
c,1,b,8,a,,draw
c,1,b,8,a,,draw
c,1,b,8,b,,draw
c,1,b,8,c,,draw
c,1,b,8,c,,draw
c,1,c,2,a,,draw
c,1,c,3,b,,draw
c,1,c,3,b,,draw
c,1,c,3,c,,draw
c,1,c,3,d,,draw
c,1,c,3,d,,draw
c,1,c,4,b,,draw
c,1,c,4,b,,draw
c,1,c,4,b,,draw
c,1,c,4,c,,draw
c,1,c,4,c,,draw
c,1,c,4,d,,draw
c,1,c,4,d,,draw
c,1,c,4,d,,draw
c,1,c,5,b,,draw
c,1,c,5,b,,draw
c,1,c,5,b,,draw
c,1,c,5,c,,draw
c,1,c,5,c,,draw
c,1,c,5,d,,draw
c,1,c,5,d,,draw
c,1,c,5,d,,draw
c,1,c,6,,,draw
c,1,c,6,,,draw
c,1,c,6,,,draw
c,1,c,6,,,draw
c,1,c,6,,,draw
c,1,c,6,,,draw
c,1,c,6,,,draw
c,1,c,6,,,draw
c,1,c,7,b,,draw
c,1,c,7,b,,draw
c,1,c,7,b,,draw
c,1,c,7,c,,draw
c,1,c,7,c,,draw
c,1,c,7,d,,draw
c,1,c,7,d,,draw
c,1,c,7,d,,draw
c,1,c,8,b,,draw
c,1,c,8,b,,draw
c,1,c,8,c,,draw
c,1,c,8,d,,draw
c,1,c,8,d,,draw
c,1,d,2,a,,draw
c,1,d,3,c,,draw
c,1,d,3,c,,draw
c,1,d,3,d,,draw
c,1,d,3,e,,draw
c,1,d,3,e,,draw
c,1,d,3,e,,draw
c,1,d,4,c,,draw
c,1,d,4,c,,draw
c,1,d,4,c,,draw
c,1,d,4,d,,draw
c,1,d,4,d,,draw
c,1,d,4,e,,draw
c,1,d,4,e,,draw
c,1,d,4,e,,draw
c,1,d,5,c,,draw
c,1,d,5,c,,draw
c,1,d,5,c,,draw
c,1,d,5,d,,draw
c,1,d,5,d,,draw
c,1,d,5,e,,draw
c,1,d,5,e,,draw
c,1,d,5,e,,draw
c,1,d,6,,,draw
c,1,d,6,,,draw
c,1,d,6,,,draw
c,1,d,6,,,draw
c,1,d,6,,,draw
c,1,d,6,,,draw
c,1,d,6,,,draw
c,1,d,6,,,draw
c,1,d,7,c,,draw
c,1,d,7,c,,draw
c,1,d,7,c,,draw
c,1,d,7,d,,draw
c,1,d,7,d,,draw
c,1,d,7,e,,draw
c,1,d,7,e,,draw
c,1,d,7,e,,draw
c,1,d,8,c,,draw
c,1,d,8,c,,draw
c,1,d,8,d,,draw
c,1,d,8,e,,draw
c,1,d,8,e,,draw
c,1,e,1,e,,draw
c,1,e,1,f,,draw
c,1,e,1,f,,draw
c,1,e,2,a,,draw
c,1,e,2,d,,draw
c,1,e,2,e,,draw
c,1,e,2,e,,draw
c,1,e,2,f,,draw
c,1,e,2,f,,draw
c,1,e,2,f,,draw
c,1,e,3,d,,draw
c,1,e,3,d,,draw
c,1,e,3,e,,draw
c,1,e,3,e,,draw
c,1,e,3,f,,draw
c,1,e,3,f,,draw
c,1,e,3,f,,draw
c,1,e,4,d,,draw
c,1,e,4,d,,draw
c,1,e,4,d,,draw
c,1,e,4,e,,draw
c,1,e,4,e,,draw
c,1,e,4,f,,draw
c,1,e,4,f,,draw
c,1,e,4,f,,draw
c,1,e,5,d,,draw
c,1,e,5,d,,draw
c,1,e,5,d,,draw
c,1,e,5,e,,draw
c,1,e,5,e,,draw
c,1,e,5,f,,draw
c,1,e,5,f,,draw
c,1,e,5,f,,draw
c,1,e,6,,,draw
c,1,e,6,,,draw
c,1,e,6,,,draw
c,1,e,6,,,draw
c,1,e,6,,,draw
c,1,e,6,,,draw
c,1,e,6,,,draw
c,1,e,6,,,draw
c,1,e,7,d,,draw
c,1,e,7,d,,draw
c,1,e,7,d,,draw
c,1,e,7,e,,draw
c,1,e,7,e,,draw
c,1,e,7,f,,draw
c,1,e,7,f,,draw
c,1,e,7,f,,draw
c,1,e,8,d,,draw
c,1,e,8,d,,draw
c,1,e,8,e,,draw
c,1,e,8,f,,draw
c,1,e,8,f,,draw
c,1,f,1,e,,draw
c,1,f,1,e,,draw
c,1,f,1,f,,draw
c,1,f,1,g,,draw
c,1,f,1,g,,draw
c,1,f,2,a,,draw
c,1,f,2,e,,draw
c,1,f,2,e,,draw
c,1,f,2,e,,draw
c,1,f,2,f,,draw
c,1,f,2,f,,draw
c,1,f,2,g,,draw
c,1,f,2,g,,draw
c,1,f,2,g,,draw
c,1,f,3,e,,draw
c,1,f,3,e,,draw
c,1,f,3,e,,draw
